primary_publisher,game_count,review_score,avg_owners_mid,avg_language_count,avg_positive_review_ratio,avg_active_users_rate,recent_release_count,avg_price,total_est_revenue,avg_est_revenue_per_game,max_single_game_revenue,recent_release_ratio,avg_owners_mid_norm,avg_language_count_norm,game_count_norm,recent_release_count_norm,avg_active_users_rate_norm
Shady Corner Games,21,6.666666666666667,10000.0,1.1904761904761905,0.7762446259636264,0.0001523809523809524,15,1056.4761904761904,221860000.0,10564761.904761905,20990000.0,0.7142857142857143,0.0,0.16883138732156142,0.18057882461709088,0.5732893110003726,0.7904411764705882
Shiravune,70,7.3478260869565215,15642.857142857143,2.9571428571428573,0.8838552582956848,0.00011876190476190477,38,1873.8428571428572,2076410000.0,29663000.0,146250000.0,0.5428571428571428,0.05731495503779903,0.2961684952901527,0.4858140109957724,0.7575161491028448,0.7524509803921569
Shoho Games,11,4.6,28636.363636363636,2.3636363636363638,0.4854079131652661,0.0,0,139.0,46805000.0,5200555.555555556,29850000.0,0.0,0.13477381094428456,0.261180134529613,0.022668219139849854,0.0,0.07659313725490197
Siberian Mouse,14,7.333333333333333,20000.0,3.0,0.8246347641783057,2.8571428571428574e-05,1,427.7142857142857,129740000.0,9267142.857142856,37425000.0,0.07142857142857142,0.08879176228199298,0.29848787305482416,0.08080161612582903,0.14332232775009315,0.49203431372549017
Sigma Team Inc.,18,6.5,166388.88888888888,1.7222222222222223,0.7554938805230158,0.00010916402116402117,0,721.5555555555555,1892825000.0,105156944.44444445,374250000.0,0.0,0.3601965877113499,0.21562537735564072,0.14238566189952076,0.0,0.7401960784313726
Sigyaad Team,15,7.666666666666667,31000.0,2.2666666666666666,0.887025170586716,5.9492063492063494e-05,3,361.6666666666667,185635000.0,12375666.666666666,116850000.0,0.2,0.1449337482171678,0.254881667524425,0.09761520293164012,0.2866446555001863,0.6139705882352942
SilentFuture,12,5.777777777777778,44583.333333333336,6.083333333333333,0.7475953890953724,8.333333333333334e-06,1,1036.1666666666667,342175000.0,28514583.333333332,139650000.0,0.08333333333333333,0.19148370916964164,0.4215288181415247,0.04352095933159413,0.14332232775009315,0.2861519607843137
Silesia Games,14,6.0,10000.0,4.214285714285714,0.565866193991194,7.1428571428571436e-06,7,606.1428571428571,84860000.0,6061428.571428572,11990000.0,0.5,0.0,0.35556914725641076,0.08080161612582903,0.4299669832502795,0.2653186274509804
Silver Cow Studio,11,5.5,10000.0,1.1818181818181819,0.6163294656559405,0.0,0,865.3636363636364,95190000.0,8653636.363636363,15990000.0,0.0,0.0,0.16797865952536556,0.022668219139849854,0.0,0.07659313725490197
SimBin,10,6.666666666666667,99500.0,3.0,0.8446230594886751,7.16e-05,0,642.0,759155000.0,75915500.0,584250000.0,0.0,0.29432745371067737,0.29848787305482416,0.0,0.0,0.6507352941176471
Sinned Games,14,5.5,42857.142857142855,1.0,0.7214050130879046,2.857142857142857e-06,2,226.85714285714286,134650000.0,9617857.142857144,44175000.0,0.14285714285714285,0.18642509879716332,0.14924393652741208,0.08080161612582903,0.22716051499996484,0.19975490196078433
Sinnera,24,4.75,10000.0,1.0,0.490089251026751,0.0,0,199.0,47760000.0,1990000.0,1990000.0,0.0,0.0,0.14924393652741208,0.2138819969035985,0.0,0.07659313725490197
Skybound Games,15,7.533333333333333,570333.3333333334,6.533333333333333,0.8639381234552108,0.00010042539682539682,6,1829.4,15423560000.0,1028237333.3333334,5176500000.0,0.4,0.5180122527939206,0.4347906241017425,0.09761520293164012,0.4023566422499772,0.7218137254901961
Slippy Floor,30,5.571428571428571,10833.333333333334,9.1,0.6577863090734172,6.666666666666667e-06,12,259.0,87585000.0,3020172.4137931033,17465000.0,0.4,0.010253179907729674,0.4979200661758987,0.26992285111526687,0.53035563410288,0.25796568627450983
Slitherine Ltd.,121,6.694915254237288,56942.14876033058,3.0991735537190084,0.7615521431866974,0.0006874254230617867,13,266121.9649122807,10516473565000.0,92249768114.0351,10499965000000.0,0.10743801652892562,0.22282816810622597,0.3037611199757118,0.6268443066101684,0.5456789700000703,0.9473039215686274
Snapbreak,10,6.6,29000.0,14.6,0.8007727969160486,0.0002287619047619048,5,477.9,231975000.0,23197500.0,168600000.0,0.5,0.13639028955527038,0.591524480586548,0.0,0.370482842750058,0.8517156862745098
Snkl Studio,43,6.4186046511627906,15348.837209302326,18.25581395348837,0.76570875048657,4.651162790697674e-06,0,94.37209302325581,62100000.0,1444186.046511628,7425000.0,0.0,0.054884290671247796,0.636857039582633,0.36115764923418164,0.0,0.23039215686274508
Sokpop Collective,105,6.333333333333333,21619.04761904762,1.3333333333333333,0.7173981201474006,7.94938775510204e-05,6,361.95238095238096,709630000.0,6758380.952380952,126750000.0,0.05714285714285714,0.09876358048076395,0.18243465694152639,0.5902198722655828,0.4023566422499772,0.6752450980392157
Soldak Entertainment,12,7.0,25000.0,1.0,0.9004398623781945,0.00020214285714285714,1,975.0,341250000.0,28437500.0,73125000.0,0.08333333333333333,0.11737710606046528,0.14924393652741208,0.04352095933159413,0.14332232775009315,0.8308823529411765
Sometimes You,49,5.413043478260869,240000.0,2.2653061224489797,0.5843032610552734,3.972789115646258e-06,1,285.4166666666667,2452945000.0,51103020.833333336,377650000.0,0.02040816326530612,0.4071239904650528,0.2547919722566789,0.39446082152068934,0.14332232775009315,0.21568627450980393
Soomka Games,11,,10000.0,0.9090909090909091,0.6964285714285714,0.0,7,296.0,29600000.0,2960000.0,3990000.0,0.6363636363636364,0.0,0.13922754974061227,0.022668219139849854,0.4299669832502795,0.07659313725490197
Sounding Stone / 老奉毊,10,7.333333333333333,21500.0,3.3,0.8968464686241054,5e-05,2,512.1,112345000.0,11234500.0,37765000.0,0.2,0.09805621957984004,0.31405948688969676,0.0,0.22716051499996484,0.5845588235294118
Source Byte Sp. z o.o.,10,5.875,34000.0,4.5,0.7318867733850756,0.0,1,419.0,116160000.0,11616000.0,44850000.0,0.1,0.1567672072872074,0.36705525638541514,0.0,0.14332232775009315,0.07659313725490197
Spiderweb Software,20,7.894736842105263,92000.0,0.95,0.8771582876021433,5.995238095238095e-05,1,1378.15,2419190000.0,120959500.0,349650000.0,0.05,0.28428780128164194,0.14379267100431184,0.168459422013835,0.14332232775009315,0.616421568627451
Spike Chunsoft Co.,52,7.490196078431373,185480.76923076922,3.326923076923077,0.8543157689808086,0.0008125366300366301,14,2417.76,28158855000.0,563177100.0,10200000000.0,0.2692307692307692,0.37411211529570576,0.31540340066849387,0.409641047648492,0.5599446544275608,0.9595588235294118
Sprovieri Games,12,6.666666666666667,14166.666666666666,1.9166666666666667,0.8295565959661544,0.0,0,132.33333333333334,23330000.0,1944166.6666666667,6965000.0,0.0,0.04461734169328633,0.2304804731012866,0.04352095933159413,0.0,0.07659313725490197
Square Enix,161,6.760273972602739,633105.5900621118,6.875776397515528,0.7717184926346778,0.001448977639751553,22,4498.2774193548385,214834740000.0,1386030580.6451614,77000000000.0,0.13664596273291926,0.5313888557002893,0.4443622026720985,0.7007213908499331,0.6483274292638558,0.9865196078431373
Stardock,10,5.111111111111111,10000.0,8.7,0.6080964965119234,4e-05,5,1596.9,159690000.0,15969000.0,38990000.0,0.5,0.0,0.48921934756383106,0.0,0.370482842750058,0.5477941176470589
Stardock Entertainment,21,6.095238095238095,435476.1904761905,3.6666666666666665,0.731150679643577,0.0005134875283446713,3,2096.5263157894738,21737155000.0,1144060789.4736843,6825000000.0,0.14285714285714285,0.4834510534291302,0.33167859346893847,0.18057882461709088,0.2866446555001863,0.9399509803921569
Starship Studio,19,6.235294117647059,16052.631578947368,3.1578947368421053,0.7359626194059429,8.491228070175439e-05,1,544.3684210526316,168865000.0,8887631.578947369,42675000.0,0.05263157894736842,0.06062743101694597,0.30682362967424387,0.1557485999176193,0.14332232775009315,0.6875
Stegalosaurus Game Development,44,6.0,25000.0,1.0,0.7256642682364414,6.493506493506493e-07,7,677.2045454545455,561385000.0,12758750.0,83650000.0,0.1590909090909091,0.11737710606046528,0.14924393652741208,0.3670122815682204,0.4299669832502795,0.16299019607843138
Strategy First,161,5.656716417910448,57267.08074534161,1.7888198757763976,0.5820114318386921,4.345341614906833e-05,13,595.6603773584906,3494690000.0,21979182.389937107,292500000.0,0.08074534161490683,0.22355711076311074,0.22082950058045317,0.7007213908499331,0.5456789700000703,0.5649509803921569
Studio Goya,10,7.6,19000.0,3.6,0.9058726197041626,0.000278,0,455.0,87910000.0,8791000.0,37425000.0,0.0,0.0822209833862259,0.32858050423300444,0.0,0.0,0.8786764705882353
Studio Inward,12,6.125,10000.0,3.0,0.7727320491158967,0.0,0,232.33333333333334,27880000.0,2323333.3333333335,2990000.0,0.0,0.0,0.29848787305482416,0.04352095933159413,0.0,0.07659313725490197
Studio Six,11,5.333333333333333,10000.0,2.5454545454545454,0.5855894650012297,0.0,4,483.72727272727275,53210000.0,4837272.7272727275,9750000.0,0.36363636363636365,0.0,0.27251504036089313,0.022668219139849854,0.33278413942759594,0.07659313725490197
Studio2760,14,6.285714285714286,11785.714285714286,2.2857142857142856,0.7873453728406974,7.1428571428571436e-06,3,938.0,153795000.0,10985357.142857144,31465000.0,0.21428571428571427,0.021046705422109874,0.2561334936501059,0.08080161612582903,0.2866446555001863,0.2653186274509804
Sunlight Games,10,4.5,90000.0,2.0,0.5419052051149132,6.666666666666667e-07,0,628.6,426960000.0,42696000.0,116850000.0,0.0,0.28147214359651435,0.23654604285595657,0.0,0.0,0.16544117647058823
SunshineOvercast,12,4.6,10000.0,1.0,0.3505568410939255,0.0,0,116.0,13920000.0,1160000.0,2990000.0,0.0,0.0,0.14924393652741208,0.04352095933159413,0.0,0.07659313725490197
SupaGames,13,,10000.0,9.23076923076923,,0.0,0,,0.0,,,0.0,0.0,0.500689933569141,0.06282758118853439,0.0,0.07659313725490197
Super PowerUp Games,25,7.0,20000.0,3.16,0.80622009569378,0.0,25,492.2,197800000.0,7912000.0,10465000.0,1.0,0.08879176228199298,0.30693262157083134,0.22409978394868502,0.6736779618529731,0.07659313725490197
T-Bull,11,5.666666666666667,59545.454545454544,5.363636363636363,0.6738941550056303,1.896103896103896e-05,0,261.1666666666667,15670000.0,2611666.6666666665,11590000.0,0.0,0.22855505847953167,0.39845913262665217,0.022668219139849854,0.0,0.4215686274509804
T-Time Technology CO.,13,6.923076923076923,27692.30769230769,1.7692307692307692,0.7815924443899344,0.0004846886446886447,13,763.4615384615385,283320000.0,21793846.153846152,58425000.0,1.0,0.13047941577257804,0.21931176834897345,0.06282758118853439,0.5456789700000703,0.9313725490196079
TALESSHOP Co.,14,7.571428571428571,65000.0,2.7857142857142856,0.8925446868206978,1.2448979591836735e-05,3,973.8571428571429,785035000.0,56073928.571428575,437150000.0,0.21428571428571427,0.2397832583610936,0.2866327604300004,0.08080161612582903,0.2866446555001863,0.35661764705882354
TERNOX,10,7.166666666666667,44500.0,3.2,0.7049633743372713,2.6000000000000002e-05,1,387.5,226795000.0,28349375.0,146250000.0,0.1,0.19124403501288353,0.3089930534388552,0.0,0.14332232775009315,0.47794117647058826
THQ,10,7.666666666666667,33000.0,4.6,0.7209746646962436,7.142857142857143e-05,0,585.0,507000000.0,50700000.0,292500000.0,0.0,0.152942897893483,0.37093488363772276,0.0,0.0,0.6488970588235294
THQ Nordic,145,6.562043795620438,371034.4827586207,7.075862068965518,0.756968890089457,0.00021768407224958947,11,2434.8591549295775,192218980000.0,1353654788.7323945,71850000000.0,0.07586206896551724,0.4629351253903937,0.4497639553904308,0.673629972508924,0.5138051705001512,0.8394607843137255
Tamashii,19,5.0,18684.21052631579,1.105263157894737,0.7050908967575634,0.0,2,167.42105263157896,60045000.0,3160263.1578947366,11925000.0,0.10526315789473684,0.08007397430530704,0.16028807460739872,0.1557485999176193,0.22716051499996484,0.07659313725490197
Tate Multimedia,10,6.4,139500.0,8.6,0.7372926146405848,0.0001049904761904762,4,1249.0,807105000.0,80710500.0,349650000.0,0.4,0.3376158972507152,0.48698809975102053,0.0,0.33278413942759594,0.7279411764705882
Team Syukino,16,6.090909090909091,14687.5,1.0,0.720029311859358,0.0,2,672.5625,107610000.0,6725625.0,24500000.0,0.125,0.049242385366992894,0.14924393652741208,0.11340914000229768,0.22716051499996484,0.07659313725490197
Team17,45,6.7555555555555555,614555.5555555555,9.933333333333334,0.7921521105827637,0.00043645714285714285,19,1915.2222222222222,48731315000.0,1082918111.1111112,8046500000.0,0.4222222222222222,0.5275791808098126,0.5149902923038139,0.3727382301877314,0.6194287949277822,0.9252450980392157
