publisher_primary,baseline_score,baseline_rank,min_score,max_score,mean_score,score_range,score_std,min_rank,max_rank,rank_range,mean_absolute_rank_change,top_5_frequency,top_10_frequency,top_20_frequency
Markt+Technik Verlag GmbH,0.449073675466786,316.0,0.361423991542883,0.536723359390689,0.449073675466786,0.17529936784780603,0.041277990307256096,153.0,447.0,294.0,69.32941176470588,0.0,0.0,0.0
SC Jogos,0.448323455581507,317.0,0.3825283253621087,0.5141185858009053,0.448323455581507,0.13159026043879662,0.031058127194411637,189.0,442.0,253.0,52.705882352941174,0.0,0.0,0.0
Lu,0.4466522017531803,318.0,0.3153651239674114,0.5779392795389493,0.4466522017531804,0.2625741555715379,0.05282383148753978,87.0,530.0,443.0,89.51764705882353,0.0,0.0,0.0
Yaeko,0.446580631327663,319.0,0.3604573359121978,0.5327039267431284,0.4465806313276631,0.17224659083093058,0.04696447298912372,167.0,446.0,279.0,42.858823529411765,0.0,0.0,0.0
CITY CONNECTION,0.4465538967580118,320.0,0.3616864918596618,0.531421301656362,0.4465538967580119,0.16973480979670025,0.03858931087121782,259.0,370.0,111.0,19.576470588235296,0.0,0.0,0.0
upjers,0.44624483863475073,321.0,0.3422062548180831,0.5502834224514184,0.4462448386347507,0.20807716763333528,0.04942851135895559,183.0,562.0,379.0,63.976470588235294,0.0,0.0,0.0
ARTE France,0.44524000420600673,322.0,0.364109030293035,0.5263709781189785,0.44524000420600673,0.1622619478259435,0.036493193331970104,257.0,387.0,130.0,20.211764705882352,0.0,0.0,0.0
The Quantum Astrophysicists Guild,0.44491890225304587,323.0,0.3666931234844479,0.523144681021644,0.4449189022530459,0.15645155753719614,0.03715884018570054,231.0,424.0,193.0,31.188235294117646,0.0,0.0,0.0
Big Ant Studios,0.4444914650231843,324.0,0.31048003731920243,0.5785028927271662,0.4444914650231843,0.2680228554079637,0.05411469994920349,244.0,473.0,229.0,51.61176470588235,0.0,0.0,0.0
rokaplay,0.4442656592388215,325.0,0.3431068727516659,0.5454244457259771,0.44426565923882144,0.20231757297431124,0.04088214663070767,302.0,382.0,80.0,14.388235294117647,0.0,0.0,0.0
Rising Moon Games,0.44383829939877173,326.0,0.34759336617167313,0.5400832326258703,0.4438382993987718,0.1924898664541972,0.04331075935643751,275.0,371.0,96.0,23.11764705882353,0.0,0.0,0.0
Boomzap Inc,0.44319097115227496,327.0,0.3339099269333784,0.5524720153711717,0.443190971152275,0.21856208843779334,0.045664844605922406,119.0,502.0,383.0,67.30588235294118,0.0,0.0,0.0
430Games,0.4423830340409617,328.0,0.37605532506590805,0.5087107430160153,0.4423830340409617,0.1326554179501072,0.03750436209407842,200.0,531.0,331.0,51.188235294117646,0.0,0.0,0.0
Hell Bomb Studio,0.44113477082858843,329.0,0.32939999187759533,0.5528695497795816,0.44113477082858843,0.22346955790198625,0.04830053213804823,117.0,506.0,389.0,74.81176470588235,0.0,0.0,0.0
Minicactus Games,0.4405498515568037,330.0,0.3568944178912244,0.524205285222383,0.44054985155680365,0.16731086733115857,0.04170745135504904,265.0,406.0,141.0,29.905882352941177,0.0,0.0,0.0
8Floor,0.438892128047136,331.0,0.3639362453181882,0.5138480107760838,0.438892128047136,0.14991176545789558,0.03254648374441615,278.0,431.0,153.0,31.24705882352941,0.0,0.0,0.0
Next Game,0.43864850590961735,332.0,0.2786839890884037,0.5986130227308311,0.43864850590961735,0.31992903364242736,0.06314595673382611,210.0,557.0,347.0,62.07058823529412,0.0,0.0,0.0
MIROWIN,0.43857433228234494,333.0,0.34765135391510466,0.5294973106495854,0.438574332282345,0.18184595673448073,0.03852197080331784,310.0,376.0,66.0,13.223529411764705,0.0,0.0,0.0
Fancy Fish Games,0.43841754514507963,334.0,0.3311563904335471,0.5456786998566121,0.43841754514507963,0.214522309423065,0.04301915799605145,304.0,413.0,109.0,18.91764705882353,0.0,0.0,0.0
NovaLogic,0.4382135065776407,335.0,0.312677850223722,0.5637491629315594,0.4382135065776407,0.2510713127078374,0.05117650785575213,269.0,457.0,188.0,43.56470588235294,0.0,0.0,0.0
Forever Entertainment S. A.,0.4381434485093849,336.0,0.3748347151708082,0.5014521818479617,0.4381434485093849,0.1266174666771535,0.025030364295737666,293.0,407.0,114.0,22.423529411764704,0.0,0.0,0.0
Qumaron,0.43787368721718084,337.0,0.30822112466949436,0.5675262497648672,0.4378736872171808,0.25930512509537285,0.05127720116779578,264.0,482.0,218.0,42.09411764705882,0.0,0.0,0.0
Endless Loop Studios,0.4374627054680287,338.0,0.35361421169286356,0.5213111992431939,0.43746270546802873,0.16769698755033036,0.038363854801731545,249.0,431.0,182.0,29.6,0.0,0.0,0.0
OnSkull Games,0.43740719486562063,339.0,0.3638029866963162,0.5110114030349251,0.4374071948656206,0.14720841633860887,0.03296154911230251,244.0,506.0,262.0,43.03529411764706,0.0,0.0,0.0
THQ,0.43641786245146186,340.0,0.311887092251383,0.5609486326515407,0.43641786245146186,0.2490615404001577,0.05082498806801475,279.0,461.0,182.0,43.54117647058823,0.0,0.0,0.0
Old School Vibes,0.4362638823961489,341.0,0.3669356406113864,0.5055921241809114,0.4362638823961489,0.13865648356952498,0.04069680770121618,251.0,425.0,174.0,38.529411764705884,0.0,0.0,0.0
"CFK Co., Ltd.",0.4354841380960163,342.0,0.3608511070125061,0.5101171691795265,0.4354841380960164,0.14926606216702043,0.032406239392784746,326.0,367.0,41.0,9.329411764705883,0.0,0.0,0.0
HFTGames,0.4345964581447178,343.0,0.33534244288383336,0.5338504734056022,0.4345964581447178,0.19850803052176885,0.04575739812955004,233.0,517.0,284.0,46.16470588235294,0.0,0.0,0.0
FreeMind S.A.,0.43425733161259195,344.0,0.3665291555911273,0.5019855076340567,0.434257331612592,0.13545635204292938,0.034912267067178086,208.0,558.0,350.0,58.65882352941176,0.0,0.0,0.0
Topware Interactive,0.43412453377496946,345.0,0.3649749846314601,0.5032740829184787,0.43412453377496946,0.13829909828701864,0.03536783078915543,211.0,505.0,294.0,67.34117647058824,0.0,0.0,0.0
Ghostlight LTD,0.43402064518744077,346.0,0.30791283396970437,0.5601284564051773,0.4340206451874408,0.2522156224354729,0.051363434025232295,260.0,502.0,242.0,53.870588235294115,0.0,0.0,0.0
Hanako Games,0.4311455087722553,347.0,0.3131443177162519,0.5491466998282589,0.4311455087722554,0.23600238211200703,0.049466652394211164,282.0,456.0,174.0,43.11764705882353,0.0,0.0,0.0
Romantic Room,0.43110593182665014,348.0,0.3851713771990304,0.4770404864542698,0.43110593182665014,0.09186910925523939,0.018577016621890395,279.0,427.0,148.0,33.05882352941177,0.0,0.0,0.0
Peaksel,0.4310273780663806,349.0,0.3658972375021472,0.49615751863061397,0.4310273780663806,0.13026028112846677,0.025732167777245338,312.0,418.0,106.0,24.011764705882353,0.0,0.0,0.0
Heart's Choice,0.4310256303059302,350.0,0.33170781975741687,0.5303434408544436,0.4310256303059302,0.19863562109702676,0.042057605839471025,290.0,429.0,139.0,28.67058823529412,0.0,0.0,0.0
QZQ Studio,0.4308208440792793,351.0,0.3258542897643782,0.5357873983941803,0.43082084407927934,0.20993310862980213,0.041636373425028246,154.0,514.0,360.0,83.81176470588235,0.0,0.0,0.0
Pyramid Games S.A.,0.43043930768940664,352.0,0.3249827940546159,0.5358958213241973,0.4304393076894066,0.21091302726958144,0.044346175894018756,279.0,479.0,200.0,44.411764705882355,0.0,0.0,0.0
Chubby Pixel,0.4296153526942967,353.0,0.3458418879380844,0.513388817450509,0.4296153526942966,0.1675469295124246,0.03393321128773757,192.0,501.0,309.0,71.97647058823529,0.0,0.0,0.0
IR Studio,0.4292965612891593,354.0,0.36508408784535623,0.4935090347329623,0.42929656128915933,0.12842494688760608,0.034746658421233007,266.0,432.0,166.0,33.76470588235294,0.0,0.0,0.0
Klabater,0.4291106646312862,355.0,0.34656934802998146,0.5116519812325909,0.42911066463128616,0.16508263320260946,0.035515746058066205,265.0,522.0,257.0,42.38823529411765,0.0,0.0,0.0
Nibb Games,0.42879417356126703,356.0,0.3501589265621709,0.5074294205603632,0.4287941735612671,0.15727049399819232,0.04181466720648743,231.0,465.0,234.0,40.0,0.0,0.0,0.0
GameMill Entertainment,0.4287019758102136,357.0,0.38475173558839193,0.4726522160320353,0.4287019758102136,0.08790048044364335,0.024061953299895054,265.0,505.0,240.0,51.0,0.0,0.0,0.0
Performance Artist,0.42844149033027534,358.0,0.331987910547503,0.5248950701130477,0.4284414903302754,0.19290715956554472,0.045564307349263304,191.0,545.0,354.0,81.31764705882352,0.0,0.0,0.0
eSolutions Nordic AB,0.42796409731467944,359.0,0.30016465537851467,0.5557635392508443,0.42796409731467944,0.25559888387232965,0.050404822440836494,287.0,505.0,218.0,45.31764705882353,0.0,0.0,0.0
CINEMAX GAMES,0.427920119316283,360.0,0.32873334509123636,0.5271068935413296,0.42792011931628293,0.1983735484500932,0.04002908264141283,317.0,436.0,119.0,27.4,0.0,0.0,0.0
Sacada,0.42755014711390793,361.0,0.2927021953177429,0.562398098910073,0.42755014711390793,0.2696959035923301,0.05394935941986061,277.0,522.0,245.0,48.10588235294118,0.0,0.0,0.0
NukGames,0.4267617926499963,362.0,0.33789470973249536,0.5156288755674973,0.42676179264999625,0.1777341658350019,0.04263345383430632,185.0,513.0,328.0,59.43529411764706,0.0,0.0,0.0
Mens Sana Interactive,0.4264421179369836,363.0,0.3118607107252753,0.541023525148692,0.42644211793698367,0.22916281442341668,0.04905829149485887,309.0,463.0,154.0,31.71764705882353,0.0,0.0,0.0
Game for people,0.4261744926395206,364.0,0.33618445013524356,0.5161645351437978,0.4261744926395206,0.17998008500855422,0.039489810669245284,183.0,517.0,334.0,69.2235294117647,0.0,0.0,0.0
ebi-hime,0.42597234345574175,365.0,0.34899821160244526,0.5029464753090382,0.42597234345574175,0.15394826370659298,0.04064365852918709,270.0,447.0,177.0,28.788235294117648,0.0,0.0,0.0
Lonely Troops,0.4256968054498406,366.0,0.32815607361747934,0.523237537282202,0.4256968054498406,0.19508146366472268,0.042960999271774034,285.0,463.0,178.0,43.1764705882353,0.0,0.0,0.0
Interplay Entertainment Corp.,0.42563217045036145,367.0,0.3340540092714463,0.5172103316292765,0.42563217045036145,0.18315632235783025,0.038541235543616326,318.0,423.0,105.0,22.070588235294117,0.0,0.0,0.0
Pujia8 Studio,0.4244080827777989,368.0,0.33253595753795745,0.5162802080176403,0.4244080827777989,0.18374425047968285,0.04575781827033146,274.0,468.0,194.0,37.37647058823529,0.0,0.0,0.0
Super PowerUp Games,0.42416804548153797,369.0,0.2807930112778018,0.5675430796852743,0.4241680454815381,0.28675006840747247,0.056740194760072304,100.0,589.0,489.0,108.31764705882352,0.0,0.0,0.0
Towndarktales,0.42274928632332803,370.0,0.33782530340186756,0.5076732692447885,0.42274928632332803,0.16984796584292094,0.0377798140075853,321.0,424.0,103.0,21.6,0.0,0.0,0.0
Crisp App Studio,0.4220484138945845,371.0,0.3286750416017922,0.5154217861873768,0.4220484138945844,0.1867467445855846,0.037444838167901666,350.0,419.0,69.0,15.705882352941176,0.0,0.0,0.0
Rising Star Games,0.42181034947464424,372.0,0.31186803041320993,0.5317526685360786,0.42181034947464424,0.21988463812286868,0.04557135778975585,275.0,534.0,259.0,50.741176470588236,0.0,0.0,0.0
DominiGames,0.42179169663548,373.0,0.3404204954178805,0.5031628978530794,0.42179169663548,0.16274240243519894,0.03238203195961341,319.0,467.0,148.0,25.458823529411763,0.0,0.0,0.0
InvertMouse,0.42165216591415733,374.0,0.29657117883209677,0.546733152996218,0.4216521659141574,0.2501619741641213,0.05290815140151651,292.0,514.0,222.0,46.294117647058826,0.0,0.0,0.0
YAW Studios,0.42120625528480105,375.0,0.3456140343733209,0.49679847619628126,0.42120625528480105,0.15118444182296037,0.03871090180719531,309.0,450.0,141.0,28.211764705882352,0.0,0.0,0.0
Clickteam,0.42115719036997185,376.0,0.33605509205443373,0.50625928868551,0.4211571903699718,0.17020419663107622,0.03444006735023353,348.0,430.0,82.0,17.75294117647059,0.0,0.0,0.0
Gray Boss,0.42009147946544534,377.0,0.34786870051763474,0.4923142584132558,0.42009147946544523,0.14444555789562108,0.04143368452586859,287.0,460.0,173.0,36.811764705882354,0.0,0.0,0.0
PinkySoul,0.419384275427312,378.0,0.3452914986143825,0.4934770522402416,0.41938427542731194,0.14818555362585906,0.04105018089970569,267.0,507.0,240.0,50.28235294117647,0.0,0.0,0.0
NAISU,0.4189509069626503,379.0,0.3272086593777569,0.5106931545475437,0.41895090696265025,0.18348449516978682,0.042887201630029126,320.0,447.0,127.0,27.63529411764706,0.0,0.0,0.0
616 GAMES,0.41893131965191627,380.0,0.34527675524135143,0.4925858840624811,0.4189313196519162,0.14730912882112968,0.03762871026335128,304.0,457.0,153.0,31.8,0.0,0.0,0.0
GCN,0.4186220249372512,381.0,0.3197056617443172,0.5175383881301852,0.41862202493725126,0.19783272638586796,0.04133200243623165,336.0,441.0,105.0,21.988235294117647,0.0,0.0,0.0
Conglomerate 5,0.41803000996210443,382.0,0.3235430556963097,0.5125169642278992,0.41803000996210443,0.18897390853158946,0.04095364746716553,269.0,559.0,290.0,55.4,0.0,0.0,0.0
The Revills Games,0.41761858015442066,383.0,0.31140566482559073,0.5238314954832506,0.41761858015442066,0.21242583065765985,0.04481854102038617,335.0,465.0,130.0,22.67058823529412,0.0,0.0,0.0
Randumb Studios,0.4174093180108939,384.0,0.3357643044374185,0.49905433158436935,0.4174093180108939,0.16329002714695084,0.050585648559360735,222.0,518.0,296.0,63.6,0.0,0.0,0.0
owlyboi,0.4170908324626319,385.0,0.3419984580433638,0.4921832068819,0.4170908324626319,0.15018474883853616,0.04122015710188297,283.0,474.0,191.0,39.76470588235294,0.0,0.0,0.0
Argent Games,0.41685200843022424,386.0,0.285371959545544,0.5483320573149045,0.41685200843022424,0.2629600977693605,0.05392420660361078,297.0,541.0,244.0,40.83529411764706,0.0,0.0,0.0
Vutune,0.41669483822055753,387.0,0.3040881834372706,0.5293014930038445,0.41669483822055764,0.22521330956657393,0.046680611515307266,179.0,549.0,370.0,82.03529411764706,0.0,0.0,0.0
VRKiwi,0.4164239864044468,388.0,0.3458946862664974,0.48695328654239606,0.4164239864044468,0.14105860027589867,0.034281087755695404,284.0,475.0,191.0,37.423529411764704,0.0,0.0,0.0
LTZinc,0.4161316828729173,389.0,0.36061033621227767,0.47165302953355703,0.41613168287291735,0.11104269332127936,0.02764260262816544,311.0,457.0,146.0,35.529411764705884,0.0,0.0,0.0
Digerati,0.41598743767085333,390.0,0.3383220950098029,0.49365278033190385,0.4159874376708534,0.15533068532210093,0.032830336664514424,342.0,453.0,111.0,26.28235294117647,0.0,0.0,0.0
Coconut Island Games,0.41587701134717436,391.0,0.32091593399648566,0.5108380886978631,0.41587701134717436,0.1899221547013774,0.04102041841337241,301.0,517.0,216.0,45.43529411764706,0.0,0.0,0.0
Hosted Games,0.41554573187564803,392.0,0.3203696955202656,0.5107217682310305,0.4155457318756481,0.19035207271076493,0.04038415216616018,333.0,471.0,138.0,26.8,0.0,0.0,0.0
bhungry,0.4144392568186485,393.0,0.3478488317976771,0.48102968183961997,0.41443925681864857,0.13318085004194286,0.03055505743039387,342.0,452.0,110.0,20.564705882352943,0.0,0.0,0.0
KEMCO,0.41407923871768476,394.0,0.3441382956907973,0.4840201817445723,0.4140792387176848,0.139881886053775,0.03309332887186846,335.0,455.0,120.0,22.541176470588237,0.0,0.0,0.0
My Way Games,0.4139554010222519,395.0,0.3207313829652615,0.5071794190792425,0.413955401022252,0.18644803611398097,0.040176037075726034,282.0,552.0,270.0,54.84705882352941,0.0,0.0,0.0
PeriScope Game,0.41395527858908404,396.0,0.3150873853256182,0.51282317185255,0.41395527858908404,0.1977357865269318,0.04886348039655015,251.0,505.0,254.0,47.36470588235294,0.0,0.0,0.0
Green Man Gaming Publishing,0.4120725621698564,397.0,0.33703493369442067,0.48711019064529215,0.41207256216985644,0.15007525695087148,0.030190727867027756,361.0,451.0,90.0,18.48235294117647,0.0,0.0,0.0
Mismatch Studio,0.4116484783231497,398.0,0.31046871502896756,0.512828241617332,0.4116484783231497,0.20235952658836442,0.050117981133981,256.0,511.0,255.0,48.423529411764704,0.0,0.0,0.0
Ratalaika Games S.L.,0.4107095237368875,399.0,0.33239698935588574,0.48902205811788935,0.4107095237368875,0.1566250687620036,0.03687296905132896,280.0,503.0,223.0,41.95294117647059,0.0,0.0,0.0
Gagonfe,0.41069828616689813,400.0,0.28827702472957994,0.5331195476042163,0.4106982861668981,0.24484252287463637,0.051955376831457935,321.0,536.0,215.0,39.34117647058824,0.0,0.0,0.0
TERNOX,0.4100855259237601,401.0,0.3215578393615799,0.4986132124859403,0.4100855259237601,0.17705537312436043,0.0380814599499739,346.0,461.0,115.0,25.611764705882354,0.0,0.0,0.0
PRODUCTION PENCIL,0.409600290371807,402.0,0.30482873274416233,0.5143718479994517,0.409600290371807,0.20954311525528935,0.044633394096565984,216.0,551.0,335.0,83.58823529411765,0.0,0.0,0.0
Lesson of Passion,0.40939984156372133,403.0,0.3058034146976514,0.5129962684297913,0.4093998415637214,0.20719285373213991,0.04686801120519626,276.0,590.0,314.0,59.2,0.0,0.0,0.0
Vertigo Gaming Inc.,0.4092672687158244,404.0,0.3407876022041001,0.47774693522754874,0.4092672687158244,0.13695933302344865,0.03134086835539939,339.0,477.0,138.0,33.03529411764706,0.0,0.0,0.0
Anatoliy Loginovskikh,0.40871375021291095,405.0,0.31902706542709014,0.4984004349987317,0.4087137502129109,0.17937336957164157,0.0461282975538032,284.0,504.0,220.0,41.22352941176471,0.0,0.0,0.0
MACKINN7,0.40870017564751093,406.0,0.3367444887366925,0.4806558625583294,0.408700175647511,0.14391137382163693,0.037022018277805616,341.0,462.0,121.0,23.094117647058823,0.0,0.0,0.0
SEEP,0.40774235124604075,407.0,0.31879933210386097,0.49668537038822064,0.40774235124604075,0.17788603828435967,0.043089573492006185,256.0,525.0,269.0,57.54117647058823,0.0,0.0,0.0
Mindscape,0.40756065279283654,408.0,0.3528858663909109,0.4622354391947623,0.4075606527928366,0.10934957280385138,0.03170723270279773,303.0,559.0,256.0,44.45882352941177,0.0,0.0,0.0
SP GAMES,0.40723113038223596,409.0,0.3720194707818541,0.4424427899826179,0.4072311303822359,0.07042331920076378,0.018466600808995603,313.0,496.0,183.0,39.36470588235294,0.0,0.0,0.0
Y Press Games,0.40717260674507866,410.0,0.2871891487481524,0.5271560647420049,0.4071726067450786,0.23996691599385256,0.04813912079031394,333.0,537.0,204.0,38.07058823529412,0.0,0.0,0.0
Do Games Limited,0.40697541316231745,411.0,0.32434718286379305,0.48960364346084195,0.4069754131623175,0.1652564605970489,0.03729723574467787,223.0,643.0,420.0,91.75294117647059,0.0,0.0,0.0
Ziggurat,0.40672574256672256,412.0,0.34358332635307665,0.46986815878036853,0.40672574256672256,0.12628483242729188,0.028554879789212385,378.0,448.0,70.0,15.741176470588234,0.0,0.0,0.0
Colossus Game Studio,0.4061023598466311,413.0,0.30938604064178443,0.5028186790514779,0.4061023598466311,0.1934326384096935,0.043955694573683285,350.0,479.0,129.0,25.55294117647059,0.0,0.0,0.0
Big Fish Games,0.40587393239265745,414.0,0.33137749112379733,0.4803703736615175,0.40587393239265745,0.1489928825377202,0.03864045290194809,332.0,484.0,152.0,31.08235294117647,0.0,0.0,0.0
Airem,0.40579412309533225,415.0,0.322349193536463,0.48923905265420153,0.40579412309533225,0.16688985911773851,0.039000901530252555,316.0,516.0,200.0,44.76470588235294,0.0,0.0,0.0
Afil Games,0.40541790968903296,416.0,0.3023901175425147,0.5084457018355513,0.40541790968903296,0.20605558429303655,0.042658773576165446,229.0,552.0,323.0,66.84705882352941,0.0,0.0,0.0
Sokpop Collective,0.4050459299482143,417.0,0.30181687553827463,0.5082749843581539,0.4050459299482143,0.20645810881987925,0.04085426506218355,365.0,499.0,134.0,32.48235294117647,0.0,0.0,0.0
Inspector Studios,0.40495020992696895,418.0,0.32729894298864887,0.4826014768652891,0.40495020992696895,0.15530253387664023,0.04135199641462755,178.0,633.0,455.0,103.5764705882353,0.0,0.0,0.0
Funbox Media Ltd,0.4043573321589098,419.0,0.36434614812638677,0.4443685161914329,0.40435733215890984,0.08002236806504615,0.017767191452563606,329.0,491.0,162.0,28.11764705882353,0.0,0.0,0.0
Revmatek,0.4042201344958886,420.0,0.27552056514218753,0.5329197038495896,0.40422013449588867,0.2573991387074021,0.050690386318679774,322.0,560.0,238.0,46.188235294117646,0.0,0.0,0.0
Eversim,0.4041849304703451,421.0,0.29504660398067367,0.5133232569600166,0.4041849304703451,0.2182766529793429,0.05283927200115298,258.0,635.0,377.0,87.15294117647059,0.0,0.0,0.0
artoonu,0.40409711731963244,422.0,0.33744902997137904,0.47074520466788583,0.4040971173196325,0.1332961746965068,0.0391713646687662,313.0,550.0,237.0,47.082352941176474,0.0,0.0,0.0
Whale Rock Games,0.40384247930374406,423.0,0.3526352366742208,0.4550497219332674,0.40384247930374406,0.10241448525904662,0.028670832827979074,352.0,463.0,111.0,26.24705882352941,0.0,0.0,0.0
Siberian Mouse,0.40349798929213754,424.0,0.29591017580814843,0.5110858027761268,0.40349798929213754,0.21517562696797837,0.04595478630944804,359.0,515.0,156.0,31.988235294117647,0.0,0.0,0.0
Denpasoft,0.40347688949232635,425.0,0.31474814356851355,0.49220563541613915,0.4034768894923263,0.1774574918476256,0.04275360361931144,338.0,488.0,150.0,27.68235294117647,0.0,0.0,0.0
Nutaku Publishing,0.4033112147790627,426.0,0.2709932285362142,0.535629201021911,0.4033112147790626,0.2646359724856968,0.05846827879004164,276.0,606.0,330.0,88.07058823529412,0.0,0.0,0.0
Graverobber Foundation,0.40324302439190096,427.0,0.32197794007872527,0.4845081087050766,0.4032430243919009,0.16253016862635133,0.04218848023182793,319.0,501.0,182.0,29.458823529411763,0.0,0.0,0.0
Accelerate Games,0.4017274803448227,428.0,0.2886798987719097,0.5147750619177358,0.4017274803448227,0.22609516314582612,0.04581466921903431,338.0,545.0,207.0,48.411764705882355,0.0,0.0,0.0
Senpai Studios,0.40123858931756257,429.0,0.3407580260417963,0.46171915259332885,0.40123858931756257,0.12096112655153257,0.03434731722321045,312.0,550.0,238.0,54.023529411764706,0.0,0.0,0.0
Cateia Games,0.4011641962807212,430.0,0.3652168434196811,0.4371115491417613,0.4011641962807212,0.07189470572208023,0.018811856909793076,320.0,506.0,186.0,32.68235294117647,0.0,0.0,0.0
MAGIX Software GmbH,0.4008309636664387,431.0,0.2966441880320703,0.5050177393008073,0.4008309636664388,0.20837355126873697,0.047100021757719414,300.0,592.0,292.0,72.10588235294118,0.0,0.0,0.0
CCS,0.4004498088399559,432.0,0.3273828578366557,0.47351675984325603,0.40044980883995585,0.1461339020066003,0.03967439576223018,317.0,512.0,195.0,36.188235294117646,0.0,0.0,0.0
GoldenGod Games,0.4004276975437196,433.0,0.347502689307599,0.45335270577984027,0.40042769754371965,0.10585001647224129,0.0267671731458971,361.0,521.0,160.0,29.50588235294118,0.0,0.0,0.0
Flying Interactive,0.3990096685460879,434.0,0.27250504792175,0.5255142891704256,0.3990096685460879,0.25300924124867563,0.05138524461156804,310.0,587.0,277.0,63.8235294117647,0.0,0.0,0.0
Axis Games,0.39844022356634523,435.0,0.28700349981746076,0.5098769473152297,0.39844022356634523,0.22287344749776894,0.04537356001125086,337.0,567.0,230.0,56.45882352941177,0.0,0.0,0.0
Konnichiwa Games,0.39828001083178877,436.0,0.30341337616474995,0.4931466454988277,0.3982800108317888,0.18973326933407775,0.04497559282658327,314.0,516.0,202.0,43.0,0.0,0.0,0.0
Gammera Nest,0.39811265103459975,437.0,0.33446861950517875,0.46175668256402097,0.3981126510345998,0.12728806305884222,0.03247408171845619,349.0,504.0,155.0,34.94117647058823,0.0,0.0,0.0
Minimol Games,0.39777999850328294,438.0,0.3057620786223542,0.4897979183842118,0.397779998503283,0.18403583976185756,0.04102203415198794,356.0,493.0,137.0,30.68235294117647,0.0,0.0,0.0
Crew Lab,0.39768977739634237,439.0,0.3080940433965831,0.48728551139610177,0.39768977739634237,0.17919146799951868,0.05181723644079826,248.0,571.0,323.0,56.67058823529412,0.0,0.0,0.0
Neoclassic Games,0.3974923302220062,440.0,0.2965944209493924,0.49839023949462,0.3974923302220062,0.2017958185452276,0.04591827409417876,324.0,517.0,193.0,42.76470588235294,0.0,0.0,0.0
Clique Games,0.39645075339909475,441.0,0.32200927636903465,0.470892230429155,0.3964507533990948,0.14888295406012036,0.03476670644289325,390.0,477.0,87.0,15.941176470588236,0.0,0.0,0.0
Yamate,0.3963317840078417,442.0,0.32453173499038046,0.46813183302530287,0.39633178400784164,0.1436000980349224,0.03633067339333053,275.0,639.0,364.0,65.61176470588235,0.0,0.0,0.0
GZ Storm,0.3960294063095699,443.0,0.3143997220949751,0.4776590905241648,0.3960294063095699,0.1632593684291897,0.044441017040037736,349.0,507.0,158.0,37.28235294117647,0.0,0.0,0.0
SQUARE ENIX,0.3954955453273805,444.0,0.2460342103441234,0.5449568803106376,0.39549554532738057,0.2989226699665142,0.05904145012888421,306.0,639.0,333.0,68.52941176470588,0.0,0.0,0.0
Anime Mania,0.3951533378125446,445.0,0.3017190756370193,0.48858759998807,0.3951533378125446,0.18686852435105072,0.03902271600851605,281.0,556.0,275.0,60.92941176470588,0.0,0.0,0.0
CreativeForge Games,0.3945700990397239,446.0,0.3377361840537131,0.45140401402573466,0.39457009903972395,0.11366782997202157,0.023716893687089027,397.0,495.0,98.0,20.847058823529412,0.0,0.0,0.0
Axyos Games,0.3945381674596739,447.0,0.31091591627851856,0.4781604186408292,0.3945381674596739,0.16724450236231064,0.03369396852158088,368.0,531.0,163.0,29.68235294117647,0.0,0.0,0.0
Cherry Kiss Games,0.39444654948005065,448.0,0.3262619630356063,0.46263113592449506,0.39444654948005065,0.13636917288888878,0.03353349482074817,356.0,561.0,205.0,33.305882352941175,0.0,0.0,0.0
Seito Games,0.3935123110430408,449.0,0.3012068195397387,0.4858178025463429,0.3935123110430408,0.18461098300660417,0.03795173839573647,386.0,520.0,134.0,25.71764705882353,0.0,0.0,0.0
"Arcen Games, LLC",0.39295478497603964,450.0,0.31057587723846536,0.4753336927136138,0.3929547849760396,0.16475781547514845,0.036919769973041354,349.0,574.0,225.0,45.76470588235294,0.0,0.0,0.0
EpiXR Games UG,0.39268856646337835,451.0,0.27064352331542446,0.5147336096113324,0.3926885664633784,0.24409008629590795,0.049574315317889465,215.0,605.0,390.0,74.24705882352941,0.0,0.0,0.0
Strategy First,0.39242908131855586,452.0,0.33106841517050634,0.4537897474666054,0.39242908131855586,0.12272133229609905,0.024316177388198332,378.0,524.0,146.0,30.564705882352943,0.0,0.0,0.0
kazakovstudios,0.39227768550989495,453.0,0.3477007294427937,0.4368546415769962,0.39227768550989495,0.08915391213420254,0.022899131847653846,368.0,500.0,132.0,23.4,0.0,0.0,0.0
HH-Games,0.39181714229302456,454.0,0.3298945345579367,0.4537397500281124,0.39181714229302456,0.12384521547017568,0.03167594727775002,378.0,547.0,169.0,30.258823529411764,0.0,0.0,0.0
Gamesforgames,0.39181452021113206,455.0,0.30405550551732113,0.47957353490494303,0.39181452021113206,0.1755180293876219,0.03637448299963924,269.0,569.0,300.0,75.65882352941176,0.0,0.0,0.0
DLsite,0.3906788013155468,456.0,0.28014235156939704,0.5012152510616965,0.3906788013155467,0.22107289949229947,0.04549828526475838,382.0,554.0,172.0,28.776470588235295,0.0,0.0,0.0
Bad Kid Games,0.3900144277611746,457.0,0.2965248534982476,0.48350400202410165,0.3900144277611746,0.18697914852585407,0.043056010584215335,294.0,566.0,272.0,46.55294117647059,0.0,0.0,0.0
Starship Studio,0.3896453280809913,458.0,0.2739721562210612,0.5053184999409214,0.3896453280809913,0.23134634371986018,0.045534686846965704,373.0,563.0,190.0,45.10588235294118,0.0,0.0,0.0
