scenario_id,scale_reach_weight,quality_weight,engagement_weight,momentum_weight,weight_distance_from_baseline,publisher_primary,overall_score,rank,baseline_rank,rank_change,absolute_rank_change
S046,0.35,0.35,0.15,0.15,0.07071067811865477,8floor,0.3510183227637899,576.0,550.0,26.0,26.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,AFBIK Studio,0.3532590744202708,572.0,555.0,17.0,17.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,AK Studio,0.33836852423515823,611.0,620.0,-9.0,9.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,ALPHY,,,,,
S046,0.35,0.35,0.15,0.15,0.07071067811865477,AMG GAMES,0.36870291467609123,533.0,584.0,-51.0,51.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,ANPA.US,0.26068961459953727,726.0,713.0,13.0,13.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,ARTE France,0.46071797558629735,311.0,322.0,-11.0,11.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,ARTLINK,0.338005929179687,614.0,605.0,9.0,9.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Absolutist Ltd.,0.3766738031445515,513.0,490.0,23.0,23.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Abyssal Studios,0.3863433079679689,488.0,526.0,-38.0,38.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Accelerate Games,0.40239642089499417,446.0,428.0,18.0,18.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Activision,0.6284363104408064,32.0,34.0,-2.0,2.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Adamvision Studios,0.5270450893474372,175.0,226.0,-51.0,51.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Aerosoft GmbH,0.5002827096793827,227.0,181.0,46.0,46.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Afil Games,0.4286768612535553,381.0,416.0,-35.0,35.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Ahlman Game Studio,0.24101647138365279,749.0,756.0,-7.0,7.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Airem,0.4166097553494259,420.0,415.0,5.0,5.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Akella,0.3651447297394427,543.0,507.0,36.0,36.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Aksys Games,0.448588543929561,336.0,295.0,41.0,41.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Akupara Games,0.5996378406619277,61.0,62.0,-1.0,1.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Alawar,0.6121501090105465,47.0,49.0,-2.0,2.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Alawar Casual,0.48408637774974816,254.0,244.0,10.0,10.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Aldorlea Games,0.3716303881452435,525.0,545.0,-20.0,20.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Alternative Software Ltd,0.3421462539744689,598.0,548.0,50.0,50.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Amaterasu Software,0.3607698503381479,549.0,553.0,-4.0,4.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Ammonite Design Studios Ltd,0.293220511769181,683.0,695.0,-12.0,12.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Anamik Majumdar,0.23047926264933918,755.0,758.0,-3.0,3.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Anarchy Enterprises,0.2599894495418779,729.0,719.0,10.0,10.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Anatoliy Loginovskikh,0.4345031574715765,365.0,405.0,-40.0,40.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Andy Jurko,0.39766419324278646,461.0,468.0,-7.0,7.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,AnelaGamesStudio,0.3281357748634405,626.0,618.0,8.0,8.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Anima Games,,,,,
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Anime Mania,0.415237968906241,422.0,445.0,-23.0,23.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Annapurna Interactive,0.6482935438485017,25.0,29.0,-4.0,4.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Anshar Publishing,0.4689752717590991,286.0,267.0,19.0,19.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Apogee Entertainment,0.5657001980809571,96.0,104.0,-8.0,8.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Application Systems Heidelberg,0.48902038275431636,241.0,257.0,-16.0,16.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Appnori Inc.,0.38490275127873963,492.0,460.0,32.0,32.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Arc Games,0.6696972865717679,13.0,13.0,0.0,0.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Arc System Works,0.5107115513873176,206.0,191.0,15.0,15.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,"Arcen Games, LLC",0.3976195650851726,462.0,450.0,12.0,12.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Archor Games,0.3718292219126383,524.0,534.0,-10.0,10.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Argent Games,0.43034200940089035,373.0,386.0,-13.0,13.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Armor Games Studios,0.6093671001981454,51.0,60.0,-9.0,9.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Art Games Studio S.A.,0.37195001928033666,523.0,506.0,17.0,17.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Artifex Mundi,0.47915534792661724,263.0,272.0,-9.0,9.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Artur Rezende,0.30715863205030597,664.0,680.0,-16.0,16.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Aspyr,0.5386636610071988,142.0,117.0,25.0,25.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Assemble Entertainment,0.5274673309041439,174.0,170.0,4.0,4.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Astero,0.14151280305606356,785.0,785.0,0.0,0.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Astrea,0.38182607682825875,500.0,552.0,-52.0,52.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Atari,0.5033584106402794,220.0,219.0,1.0,1.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Avalon Digital,0.47008917229327285,282.0,277.0,5.0,5.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Axis Games,0.3879804539506453,486.0,435.0,51.0,51.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Axyos Games,0.3982893498363864,456.0,447.0,9.0,9.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Azerbaijan Technology,0.2535211613157395,740.0,715.0,25.0,25.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Azurezero,0.3734219837330659,520.0,528.0,-8.0,8.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,BANDAI NAMCO Entertainment,0.5892849826464546,66.0,63.0,3.0,3.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Back To Basics Gaming,0.34394901406288125,589.0,583.0,6.0,6.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Bad Kid Games,0.41471390611256176,423.0,457.0,-34.0,34.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,BadLand Publishing,0.2659248073692763,715.0,727.0,-12.0,12.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Bandai Namco Entertainment,0.7107833717976474,5.0,5.0,0.0,0.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Beijing Happy Entertainment Technology,0.48514092460523645,251.0,240.0,11.0,11.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,BekkerDev Studio,0.31069545387528247,653.0,667.0,-14.0,14.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Bennaction,,,,,
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Best Place Apps,0.520860110920083,187.0,211.0,-24.0,24.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Bethesda Softworks,0.6509273073725307,21.0,22.0,-1.0,1.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Big Ant Studios,0.43912524030739486,355.0,324.0,31.0,31.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Big Fish Games,0.4179515326384289,416.0,414.0,2.0,2.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Bitlock Studio,0.2865962316760919,692.0,668.0,24.0,24.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Black Hole,0.3506967715913841,577.0,577.0,0.0,0.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Black Phoenix Studio,0.27520205786488244,703.0,722.0,-19.0,19.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Blaze Epic,0.2718084900118588,710.0,725.0,-15.0,15.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Blender Games,0.33861031040736944,609.0,602.0,7.0,7.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Blessing Company,0.30792404360635456,659.0,661.0,-2.0,2.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Blowfish Studios,0.3845399324282153,493.0,518.0,-25.0,25.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Bohemia Interactive,0.5789222158665214,81.0,65.0,16.0,16.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,BokiBoki Games,0.4642964596616161,297.0,301.0,-4.0,4.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Bonus Stage Publishing,0.5361807030197365,153.0,149.0,4.0,4.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Boogygames Studios,0.3472665663663346,584.0,578.0,6.0,6.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Boom Games,0.2485385374044957,743.0,733.0,10.0,10.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Boom Team,0.23115252624609647,754.0,755.0,-1.0,1.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Boomzap Inc,0.4690311613958954,285.0,327.0,-42.0,42.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Breda University of Applied Sciences,0.39486745352605307,470.0,516.0,-46.0,46.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Brewsterland Studios,0.2549674167211555,739.0,744.0,-5.0,5.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,BufoProject,0.3829788259958502,498.0,469.0,29.0,29.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,"CAPCOM Co., Ltd.",0.7324833337931506,4.0,4.0,0.0,0.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,CCS,0.42571976063595984,391.0,432.0,-41.0,41.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,"CFK Co., Ltd.",0.44562234532077893,340.0,342.0,-2.0,2.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,CI Games,0.5209487876794644,185.0,168.0,17.0,17.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,CINEMAX GAMES,0.4333403700276366,367.0,360.0,7.0,7.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,CITY CONNECTION,0.45829086939245267,317.0,320.0,-3.0,3.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Cakewalk,0.3438953098856706,590.0,587.0,3.0,3.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Capcom,0.5395901060888426,140.0,146.0,-6.0,6.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,CasGames,0.184217076795885,777.0,777.0,0.0,0.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Casual Arts,,,,,
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Cateia Games,0.41060253791907714,432.0,430.0,2.0,2.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,CggtGroup,0.3697869061880349,530.0,560.0,-30.0,30.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,ChaniMK,0.4122545640337735,427.0,470.0,-43.0,43.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Chequered Ink Ltd.,0.3260323930310169,632.0,662.0,-30.0,30.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Cherry Kiss Games,0.3973391274663146,466.0,448.0,18.0,18.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Chilla's Art,0.49529381717389975,236.0,222.0,14.0,14.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Choice Provisions,0.46107411218876115,309.0,294.0,15.0,15.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Choice of Games,0.38279177041642104,499.0,481.0,18.0,18.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Chorus Worldwide Games,0.4927764057076865,237.0,242.0,-5.0,5.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Chris Antoni,0.34265336569869737,596.0,634.0,-38.0,38.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Chubby Pixel,0.45067994600511535,332.0,353.0,-21.0,21.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Chucklefish,0.5812731762014405,74.0,82.0,-8.0,8.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Chun Y.,0.262388568404872,723.0,737.0,-14.0,14.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Cicada_Dancing,0.22642503503990685,759.0,736.0,23.0,23.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,City Interactive S.A.,0.2942507657781289,680.0,664.0,16.0,16.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Clear River Games,0.5288710041679566,168.0,182.0,-14.0,14.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Click on things together,,,,,
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Clickteam,0.4279512296630093,390.0,376.0,14.0,14.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Clique Games,0.40754370222587893,437.0,441.0,-4.0,4.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Clouded Leopard Entertainment,0.5141294602327768,199.0,176.0,23.0,23.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Coatsink,0.5822692200528662,72.0,78.0,-6.0,6.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Coconut Island Games,0.420589541739228,406.0,391.0,15.0,15.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,CodeRenderX,0.19672467618471412,773.0,772.0,1.0,1.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Codemasters,0.5280913311186722,171.0,159.0,12.0,12.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Coffee Stain Publishing,0.7647368277925626,2.0,2.0,0.0,0.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Coldwild Games,0.5208780273472421,186.0,196.0,-10.0,10.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Colossus Game Studio,0.4217026635979011,404.0,413.0,-9.0,9.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Conglomerate 5,0.4038139377822904,444.0,382.0,62.0,62.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Cornutopia Software,0.33891630759422753,608.0,629.0,-21.0,21.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Cosmi Valusoft,0.3156831909501465,644.0,611.0,33.0,33.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Cotton Game,0.5005976259368019,226.0,229.0,-3.0,3.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Cow Games,0.29738570409130993,677.0,691.0,-14.0,14.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Crazysoft Limited,0.36674414962799606,539.0,512.0,27.0,27.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,CreativeForge Games,0.39822907979598343,457.0,446.0,11.0,11.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Crescent Moon Games,0.3157365617996718,643.0,639.0,4.0,4.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Crew Lab,0.43029268570677437,375.0,439.0,-64.0,64.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Crisp App Studio,0.4284701155141771,383.0,371.0,12.0,12.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Critical Bliss,0.5232901845206405,180.0,162.0,18.0,18.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,CritoGames,0.22518479561339014,761.0,764.0,-3.0,3.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Cronostase,0.3414420255451663,603.0,637.0,-34.0,34.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Crystal Dynamics,0.6056560476356021,57.0,59.0,-2.0,2.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Crystal Game Works,0.3491734912155739,579.0,589.0,-10.0,10.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Crytivo,0.5778374303457466,85.0,72.0,13.0,13.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Curve Games,0.6083782604102481,54.0,51.0,3.0,3.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Cute Hannah's Games,0.26293445416770694,722.0,729.0,-7.0,7.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Cute Pen Games,0.30951590493131464,657.0,654.0,3.0,3.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Cyan Worlds Inc,0.5104421668367873,207.0,206.0,1.0,1.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Cyber Keks,0.44247762252690703,350.0,306.0,44.0,44.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,"CyberStep, Inc.",0.3851507446132015,490.0,474.0,16.0,16.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,D3PUBLISHER,0.5348177906890734,155.0,124.0,31.0,31.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,DANGEN Entertainment,0.5371229734212977,149.0,158.0,-9.0,9.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,DIG Publishing,0.16571880635724465,782.0,783.0,-1.0,1.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,DLsite,0.4023625499914378,447.0,456.0,-9.0,9.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,DNA ARMY GAMING,0.3596565394156915,552.0,505.0,47.0,47.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,DSGame,0.502898160441089,221.0,225.0,-4.0,4.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Daedalic Entertainment,0.5825419973950317,71.0,81.0,-10.0,10.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Daisy Games,0.48464622997397805,252.0,280.0,-28.0,28.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Dead Drop Studios LLC,0.33823886840599926,612.0,585.0,27.0,27.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Dear Villagers,0.5614885115972449,101.0,109.0,-8.0,8.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Deck13,0.5537315929466148,113.0,103.0,10.0,10.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Deep Silver,0.6018691985806808,59.0,55.0,4.0,4.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Degica,0.3469240422899958,586.0,541.0,45.0,45.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Denda Games,0.3973496595260429,465.0,466.0,-1.0,1.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Denpasoft,0.4194536581104031,410.0,425.0,-15.0,15.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Destructive Creations,0.5665263903349761,94.0,90.0,4.0,4.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Devolver Digital,0.6457744489928533,26.0,28.0,-2.0,2.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Dharker Studios,0.29473993533857873,679.0,683.0,-4.0,4.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Dharker Studios Ltd,0.25970936922549787,732.0,746.0,-14.0,14.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Dieselmine,0.4547980573406429,323.0,292.0,31.0,31.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Digerati,0.4243022201545242,395.0,390.0,5.0,5.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,DigiMight,0.38843544079001974,484.0,501.0,-17.0,17.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,DigiPen Institute of Technology,0.3516010367709149,575.0,594.0,-19.0,19.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Digital Tribe,0.3727285128525768,521.0,515.0,6.0,6.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Dikobraz Games,0.28738055984334426,689.0,693.0,-4.0,4.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,DillyFrame,0.35296684998903904,574.0,601.0,-27.0,27.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Dinosaur workshop,,,,,
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Dire Wolf,0.6244899488603739,37.0,35.0,2.0,2.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Disney,0.4516695234006691,329.0,313.0,16.0,16.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Displacement Studios,0.23755317244848093,752.0,749.0,3.0,3.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Dnovel,0.39857672509178077,455.0,485.0,-30.0,30.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Do Games Limited,0.39792508914248126,459.0,411.0,48.0,48.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Dogenzaka Lab,0.3128389622149054,647.0,630.0,17.0,17.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Doky,0.31343088493027516,646.0,651.0,-5.0,5.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,DominiGames,0.4226769438540605,402.0,373.0,29.0,29.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Dotemu,0.5522577357681726,114.0,116.0,-2.0,2.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Double Fine Productions,0.5276116848231686,173.0,209.0,-36.0,36.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Dr. Cyril Splutterworth,0.3213277318086211,637.0,652.0,-15.0,15.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,DreadXP,0.5877590556493493,69.0,84.0,-15.0,15.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,DreamBig Games,0.4657585287235617,294.0,260.0,34.0,34.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Duality Games,0.46130766307072385,306.0,291.0,15.0,15.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Dystopian Edge Publishing,0.1813076462536533,778.0,778.0,0.0,0.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,EJRGames,0.16521645327167878,783.0,782.0,1.0,1.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,EMIKA_GAMES,0.5429228164561118,130.0,140.0,-10.0,10.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,ESAT,0.2987903238460781,675.0,677.0,-2.0,2.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,ESDigital Games,0.46565893513540574,295.0,282.0,13.0,13.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Eastasiasoft Limited,0.464158662492354,298.0,312.0,-14.0,14.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Egosoft,0.5374176404386477,146.0,129.0,17.0,17.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Eidos Interactive Corp.,0.5473379257484665,124.0,133.0,-9.0,9.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Electronic Arts,0.6936307366798204,9.0,8.0,1.0,1.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Enaayah Software Development and Services Private Limited,0.3054185259422755,667.0,660.0,7.0,7.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Encore Software LLC,,,,,
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Endless Loop Studios,0.4525284772647924,328.0,338.0,-10.0,10.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Enoops,0.2911861918561115,688.0,670.0,18.0,18.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,EnsenaSoft,0.32007083843468265,640.0,596.0,44.0,44.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Entropy Digital Entertainment,0.35704478337830586,561.0,513.0,48.0,48.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,EntwicklerX,0.35583998321819366,565.0,576.0,-11.0,11.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,EpiXR Games UG,0.422813544032382,401.0,451.0,-50.0,50.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Erbe Software,0.3429426605880221,594.0,593.0,1.0,1.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Eroge Japan,0.46388466691032837,299.0,290.0,9.0,9.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,EroticGamesClub,0.3085725014186631,658.0,645.0,13.0,13.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Ertal Games,0.38336324123884535,496.0,491.0,5.0,5.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Eternal Dream,0.4866238480292037,246.0,297.0,-51.0,51.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Euphoric Brothers,0.5242421141136615,177.0,138.0,39.0,39.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Eversim,0.37683799941336354,512.0,421.0,91.0,91.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Evil Bunneh,0.2221854277759875,762.0,766.0,-4.0,4.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Excalibur Publishing,0.2866558114494362,691.0,685.0,6.0,6.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,FIVE-BN GAMES,0.5341966670820495,156.0,169.0,-13.0,13.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Fancy Fish Games,0.4448423801723002,344.0,334.0,10.0,10.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Fantastico Studio,0.3504569001688061,578.0,613.0,-35.0,35.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Fast Travel Games,0.5284530698481966,170.0,160.0,10.0,10.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Fatshark,0.5414605668602047,134.0,118.0,16.0,16.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Fellow Traveller,0.5332109430743696,159.0,178.0,-19.0,19.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Finji,0.5482461239844038,122.0,135.0,-13.0,13.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,FireFly Studios,0.5786263353008397,82.0,77.0,5.0,5.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Fireshine Games,0.5994289687692054,62.0,54.0,8.0,8.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,First Games Interactive,0.3713615164347729,527.0,531.0,-4.0,4.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,FlagmanJeremy,0.30305358207780225,670.0,641.0,29.0,29.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Flat Cat Games,0.48453391368325094,253.0,246.0,7.0,7.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Flyhigh Works,0.46365949662752554,300.0,304.0,-4.0,4.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,Flying Interactive,0.3903917829247737,480.0,434.0,46.0,46.0
S046,0.35,0.35,0.15,0.15,0.07071067811865477,FobTi interactive,0.33546579518527275,617.0,640.0,-23.0,23.0
