rank,publisher_primary,game_count,scale_reach_score,quality_score,engagement_score,momentum_score,overall_score
637,Cronostase,10,0.0298487873054824,0.862509746588694,0.0767813267813267,0.11732893110003724,0.3021556045547979
638,IV Productions,22,0.11576888158765078,0.5246074036552475,0.4103194103194103,0.14540966054544047,0.3017766607979502
639,Crescent Moon Games,22,0.12149070360914296,0.5879864524187073,0.304054054054054,0.14540966054544047,0.3015399418814391
640,FobTi interactive,10,0.11956692163869673,0.7557166683700695,0.0767813267813267,0.11732893110003724,0.30151902810583564
641,FlagmanJeremy,13,0.06319748685206351,0.46545927234237366,0.4078624078624078,0.37896236786925397,0.300173738853804
642,7miao game,11,0.22826008424425007,0.3372655122655122,0.0767813267813267,0.6813516777801666,0.2986297001884315
643,Narko Games,14,0.2199142038353464,0.44906802079708685,0.3562653562653562,0.10018607395718007,0.2979713599281455
644,rondomedia GmbH,10,0.28960931737087237,0.4198200582378899,0.3519656019656019,0.0,0.2977023989442927
645,EroticGamesClub,181,0.0298487873054824,0.41748042821876485,0.199017199017199,0.814364640883978,0.2976493399585848
646,MagicHouse,11,0.0298487873054824,0.6947089947089946,0.0767813267813267,0.42092040982729584,0.29735410079997693
647,Oh,11,0.08312507797640024,0.8424025938277144,0.0767813267813267,0.0,0.29717082079631973
648,Gamuzumi,10,0.08676715910862576,0.6507218013468012,0.0767813267813267,0.3731136557710384,0.2969083598139805
649,Mykhail Konokh,12,0.12025170029992328,0.6035411779809592,0.2868550368550369,0.10732893110003722,0.2966207955352739
650,baKno Games,25,0.15550999943645044,0.4382757250583566,0.4889434889434889,0.08132893110003725,0.295899254773968
651,Doky,10,0.10280444897621169,0.4467592592592592,0.0767813267813267,0.7304425868710758,0.2949319883063785
652,Dr. Cyril Splutterworth,14,0.11094279669176618,0.7273716072823215,0.1861179361179361,0.0,0.29426504825040184
653,Tim Rachor,10,0.11956692163869673,0.68444366793051,0.0767813267813267,0.21086420599998593,0.29416741920896006
654,Cute Pen Games,37,0.0298487873054824,0.5144668971874854,0.1971744471744471,0.5961949885507258,0.29365128243066274
655,RoBot,14,0.11049136036302876,0.5498672971733782,0.2659705159705159,0.24322929077150302,0.29331066208890216
656,Yai Gameworks,18,0.1494124814319099,0.7503933145794002,0.0767813267813267,0.0,0.2927686282312538
657,Meng Games,23,0.11640972792657879,0.6297464094488467,0.0767813267813267,0.31746439603042564,0.2926432523697858
658,Source Byte Sp. z o.o.,10,0.1988248171068489,0.6321470903962414,0.0767813267813267,0.11732893110003724,0.29218841812754043
659,Sapphire Dragon Productions,16,0.15196354751815835,0.6279615093844815,0.2524570024570025,0.0,0.29206709493810035
660,Enaayah Software Development and Services Private Limited,19,0.05362234962135479,0.6547338459455538,0.3832923832923833,0.0,0.29184645280961696
661,Blessing Company,76,0.09329256264601063,0.5271904354833836,0.1953316953316953,0.4097015997420821,0.29133110659877015
662,Chequered Ink Ltd.,12,0.12711086853550818,0.7715039715039715,0.0767813267813267,0.0,0.29129626079488463
663,HaDe Games,31,0.1396427293451384,0.5453247159285174,0.2063882063882063,0.24496733064841025,0.29049511092425645
664,City Interactive S.A.,15,0.18899144591634442,0.48061235662278146,0.3992628992628992,0.0,0.29018329291013484
665,No Gravity Games,27,0.15989432769140322,0.6315847426158003,0.2199017199017199,0.0,0.2894187814570752
666,Tegridy Made Games,20,0.14157775986051127,0.5989389599173063,0.0767813267813267,0.2981931371000232,0.28931913984763963
667,BekkerDev Studio,15,0.08588965184775613,0.6496090491065496,0.1842751842751842,0.17086420599998592,0.2874287606337142
668,Bitlock Studio,37,0.15396523932632333,0.46796993997988523,0.4594594594594595,0.0,0.28617070765007063
669,Kavkaz Sila Games,37,0.09055778594908094,0.6248121100179567,0.21007371007371,0.16330651084872314,0.28564957672961583
670,Enoops,46,0.11660694657437692,0.502543012102254,0.3796068796068796,0.11695116252172505,0.2850393852313428
671,NS,23,0.1524466857484753,0.5485495701704327,0.2266584766584766,0.14303811904346417,0.2847086242513111
672,Kotovodk Studio,48,0.0298487873054824,0.7655907760531532,0.2186732186732186,0.0,0.2838589521075085
673,MumboJumbo,22,0.09072380387889606,0.5226625669638282,0.4717444717444717,0.0,0.2829009957956564
674,KPL,25,0.27699926988865203,0.47408032435847325,0.1541769041769042,0.08132893110003725,0.2822085622689566
675,indiegames3000,16,0.0447266624672632,0.4630244193349466,0.4201474201474201,0.28311365577103836,0.2810581900591659
676,Horny69Team,11,0.12880812670488703,0.5583054899798423,0.0767813267813267,0.35129547395285654,0.28062507778985696
677,ESAT,10,0.11039479904616059,0.6387814860037082,0.2438574938574938,0.0,0.27904412423876745
678,Kajak Games,14,0.10088219713107673,0.710122711120833,0.0767813267813267,0.10018607395718007,0.2787297587819691
679,Tero Lunkka,96,0.07293780990713306,0.5398392663371142,0.1879606879606879,0.3560291437361599,0.2784765225211924
680,Artur Rezende,19,0.0827754210261324,0.6507303396778636,0.0767813267813267,0.25942944524472256,0.27846118140547915
681,Mihai Morosanu,13,0.25633207154408755,0.49876319948716685,0.1941031941031941,0.0,0.27816582370721954
682,Forestlight Games,11,0.11472641110932927,0.5902225113739479,0.304054054054054,0.0,0.2780318081112604
683,Dharker Studios,53,0.08802306092834232,0.5964601244388674,0.2542997542997543,0.11350571543394815,0.2776319168316231
684,familyplay,48,0.09777632428658863,0.526382840375052,0.4262899262899263,0.0,0.2773945508708069
685,Excalibur Publishing,18,0.29061933999484973,0.4288886646377972,0.2321867321867322,0.0,0.276820714826883
686,Mikołaj Spychał,15,0.093397779002902,0.7618639863861123,0.0767813267813267,0.0,0.2766046839231147
687,Kadragon,14,0.04668615164317024,0.49077618825387564,0.312039312039312,0.30454222719960977,0.27166220603907615
688,Saturn VR,10,0.09562557401446313,0.6807137402498227,0.0767813267813267,0.11732893110003724,0.27063867800127983
689,Sprovieri Games,12,0.08178996797488636,0.7542844708225833,0.0767813267813267,0.0,0.27026809539425056
690,meokigame,10,0.09548813816237353,0.5008824646733143,0.4324324324324324,0.0,0.27017207424531153
691,Cow Games,16,0.0383676974328144,0.634530972593207,0.0767813267813267,0.33569313710002324,0.2694982218007159
692,Nacks Soft,12,0.2573489179573897,0.5463252314814815,0.0767813267813267,0.0,0.2693259560857961
693,Dikobraz Games,12,0.0298487873054824,0.6683006535947712,0.2868550368550369,0.0,0.26830827900635756
694,Zombie Developer,12,0.0484890823063319,0.4080915891260719,0.0767813267813267,0.7555220682000604,0.2680832311313121
695,Ammonite Design Studios Ltd,30,0.06310255443612288,0.5830029447676506,0.0767813267813267,0.3704425868710757,0.26790943086986485
696,Yash Future Tech Solutions Pvt Ltd,39,0.08186041194527727,0.3394316013769794,0.4742014742014742,0.2796791009924195,0.2672727845830986
697,Marginal act,12,0.10108817056765639,0.48449739013052684,0.2868550368550369,0.19086420599998588,0.26673071500884304
698,Guilty Pleasure Games,13,0.0494988310190706,0.6414707646978679,0.2757985257985258,0.0,0.2649255254257402
699,Uzura Studio,10,0.03945795053743444,0.6360982468247913,0.0767813267813267,0.2946578622000745,0.26419470142181595
700,Libredia,29,0.16953723604193152,0.3986895724008773,0.4164619164619164,0.0,0.26223728762732246
701,Zeiva Inc,14,0.12210337514523417,0.6784689804605886,0.0767813267813267,0.0,0.2616331407952739
702,SIG Publishing,14,0.21071879355580897,0.35455041337970167,0.2721130221130221,0.1765784917142716,0.26102607993818877
703,Ghost_RUS Games,60,0.10044932843719104,0.47561693536847927,0.2125307125307125,0.2617284119999719,0.2596077498696989
704,Team Syukino,16,0.06924269559907664,0.6462099421249652,0.0767813267813267,0.16586420599998591,0.2583338223534296
705,Warfare Studios,22,0.21615420335580154,0.47992006856999325,0.1928746928746929,0.0,0.2582049303204671
706,M.INDIE,20,0.17340070901825244,0.5296223652513001,0.1891891891891892,0.0,0.2574147955696162
707,LunarCore Games,12,0.12920015805728605,0.5572385592482603,0.0767813267813267,0.19086420599998588,0.2563775193507914
708,Indie,15,0.12091277744110956,0.6065504851557981,0.0767813267813267,0.09732893110003721,0.2542402226723987
709,Vitok,17,0.043908796657830484,0.5624831234645813,0.347051597051597,0.0,0.2535233352799344
710,GentleDriver,12,0.14646473371959062,0.6209810506666362,0.0767813267813267,0.0,0.25291323735811294
711,wow wow Games,21,0.08060742005737853,0.48825554272041194,0.0767813267813267,0.4102998405714004,0.25159050127818144
712,Sunlight Games,10,0.27248692344840275,0.4098414914463455,0.1658476658476658,0.0,0.25149240381037774
713,ANPA.US,35,0.2273173955969929,0.421160478337803,0.2248157248157248,0.0,0.2508723769234334
714,bitComposer Interactive GmbH,12,0.040869968756187446,0.3802717741361159,0.4686732186732186,0.19086420599998588,0.250750295940142
715,Azerbaijan Technology,10,0.2,0.3848235356651877,0.3255528255528255,0.0,0.2505576258101214
716,W.T.B.,25,0.1392756452568077,0.5253646512509125,0.2174447174447174,0.0,0.24984481470409992
717,Reddiamondgames,26,0.0298487873054824,0.5463856255785882,0.0767813267813267,0.39813489456338336,0.24943926277126813
718,Ready To Play,14,0.1096466830155284,0.46615050431461047,0.0767813267813267,0.36247885138573743,0.24794958341394402
719,Anarchy Enterprises,11,0.15587989452260823,0.4842795015008689,0.2395577395577395,0.0,0.24775336144472143
720,My Label Game Studio,26,0.01802484338904944,0.550356290303625,0.3814496314496314,0.0,0.24770550856718107
721,Phoenix Reborn Games,10,0.14784903750238634,0.4904791959818435,0.2438574938574938,0.0,0.24766242069188704
722,Black Phoenix Studio,13,0.07772241800001427,0.6313131313131313,0.0767813267813267,0.10348277725388338,0.2474754676382922
723,Phoenixxx Games,32,0.05127093967387508,0.445925706528151,0.2051597051597051,0.3591925868710757,0.24663336990690393
724,IO Games,10,0.21681504978300667,0.5160519321780023,0.0767813267813267,0.0,0.24605711243371833
725,Blaze Epic,14,0.07044185891986868,0.5975710474730429,0.0767813267813267,0.1765784917142716,0.24576900397727297
726,NedoStudio,13,0.16951965570898575,0.5638715927014115,0.0767813267813267,0.0,0.2438496226648338
727,BadLand Publishing,10,0.1581548891038082,0.568723991902127,0.0767813267813267,0.0,0.2413276741132363
728,Red twice potato,20,0.1127769859563582,0.5531317884271253,0.1793611793611793,0.0,0.24128371748509883
729,Cute Hannah's Games,29,0.2084740076437765,0.5098610070719605,0.0767813267813267,0.0,0.24128047015317525
730,indie_games_studio,22,0.20653743792977616,0.334915734163721,0.3378378378378378,0.0,0.24033039109210552
731,Zloy Krot Studio,13,0.17673052884141482,0.4833791242770288,0.1646191646191646,0.0,0.23979325530143672
732,Studio Six,11,0.054503008072178616,0.5088441152166642,0.0767813267813267,0.35129547395285654,0.23977987383945557
733,Boom Games,14,0.13925381217992958,0.45423642807019154,0.2721130221130221,0.0,0.2394323671066372
734,Studio Inward,12,0.059697574610964824,0.6757178764098002,0.0767813267813267,0.0,0.23896577939304306
735,Quarlellle,27,0.053208744778919265,0.5872011336969261,0.2143734643734643,0.0,0.2376580936563924
736,Cicada_Dancing,10,0.057488746994967505,0.10777777777777775,0.3255528255528255,0.798325516910148,0.23731378742865925
737,Chun Y.,14,0.061143721434309684,0.579955123224354,0.0767813267813267,0.1765784917142716,0.23722987858272065
738,Triority Interactive Novels,16,0.0337077285804838,0.6523741595887473,0.0767813267813267,0.09482893110003723,0.23709055790106442
739,MCGame,12,0.07997856342180304,0.37920052052217657,0.0767813267813267,0.5219867933001119,0.23540693770556614
740,Neki4 Electronics,25,0.04730920857119131,0.5081105646246507,0.0767813267813267,0.33998679330011183,0.23534567673859424
741,Louie Inc,34,0.051518550846681485,0.5710549546486734,0.0767813267813267,0.20370189106515602,0.23525952820697926
742,Tamashii,19,0.09611679436572533,0.5377306335639669,0.0767813267813267,0.154022100736828,0.23341964856398345
743,War Child Gaming,12,0.03329564220687902,0.6873015873015873,0.0767813267813267,0.0,0.23320021631914917
744,Brewsterland Studios,20,0.08422703353572761,0.5466889287612972,0.0767813267813267,0.15086420599998593,0.231472036622157
745,GFI,12,0.11084304037914913,0.5238044488850033,0.1732186732186732,0.0,0.23058013344193784
746,Dharker Studios Ltd,13,0.0298487873054824,0.6792716990039429,0.0767813267813267,0.0,0.22958485061436704
747,Little Black Book Entertainment,21,0.045292711665643165,0.4943962908436592,0.0767813267813267,0.33237122832856225,0.22938328594162252
748,Hede Games,16,0.14387649662349186,0.18900751320098744,0.3593366093366093,0.33569313710002324,0.22928032021084374
749,Displacement Studios,16,0.25272983022762974,0.3538629474946008,0.1683046683046683,0.0,0.2282752584889843
750,GamesBraz,13,0.2720915822460315,0.30028388278388274,0.0767813267813267,0.18317189830767822,0.22814926872369293
751,Hede,62,0.18613442229431817,0.310122215161459,0.1805896805896805,0.19658023387421672,0.22378868355051765
752,Jhinbrush,12,0.04730920857119131,0.5069008070151281,0.0767813267813267,0.26465786220007453,0.2236834097907319
753,Half-Face Games,16,0.10052011212776327,0.5689108337157982,0.0767813267813267,0.0,0.22121155471572193
754,Indie Games Publisher,13,0.13653637282209974,0.38517416225749557,0.0767813267813267,0.2531194006616129,0.21666415462049085
755,Boom Team,30,0.11352427108780333,0.4732014444766844,0.171990171990172,0.0,0.21609196262177088
756,Ahlman Game Studio,12,0.06554266066011144,0.5901695461011851,0.0767813267813267,0.0,0.21534706041765989
757,United Independent Entertainment,62,0.21038714241457235,0.2842914461259123,0.2813267813267813,0.0,0.21518828994823025
758,Anamik Majumdar,52,0.08200037524208792,0.39334675280573106,0.0767813267813267,0.35060379210269044,0.21465099134811896
759,ZangGames,13,0.0298487873054824,0.6264997541039208,0.0767813267813267,0.0,0.2137532671443604
760,William at Oxford,57,0.151241476107176,0.3609066258750174,0.2113022113022113,0.06785524688951092,0.21364523369388572
761,azimuth team,17,0.2566382834891414,0.36043227473257833,0.0767813267813267,0.0,0.2133093469972383
762,PhoenixFire Games,14,0.10088219713107673,0.524130359189341,0.0767813267813267,0.0,0.20790414210894448
763,Individual Software,69,0.04208701542541858,0.4913995207362554,0.2266584766584766,0.0,0.20748200695146843
764,CritoGames,12,0.03945795053743444,0.4892219514516892,0.0767813267813267,0.19086420599998588,0.204562764379872
765,Playtouch,10,0.11718632160593234,0.4936223620341767,0.0767813267813267,0.0,0.20445818652859465
766,Evil Bunneh,10,0.0298487873054824,0.4816900637196336,0.0767813267813267,0.21086420599998593,0.2019399909290721
767,Ripknot Systems,62,0.12275387284700656,0.40716049715442354,0.1707616707616707,0.0,0.19926433879511352
768,TigerQiuQiu,25,0.08263965280925956,0.5146951373141849,0.0767813267813267,0.0,0.19868868503376166
769,beans rolls,30,0.08522685552887352,0.4195560412717275,0.0767813267813267,0.13086420599998588,0.1906821080728872
770,Silver Cow Studio,11,0.033595731905073103,0.5396462143094517,0.0767813267813267,0.0,0.18900863581587643
771,Shoho Games,11,0.16005507566135022,0.39085210473078114,0.0767813267813267,0.0,0.18863117325697223
772,CodeRenderX,18,0.0298487873054824,0.2714616402116402,0.0767813267813267,0.5316588502434814,0.18699066051319846
773,Uintani,10,0.0319498233822886,0.5187216889390802,0.0767813267813267,0.0,0.1821552102217904
774,Sabrina Aridi,14,0.09215995218857446,0.3669593307721459,0.1861179361179361,0.0,0.17956736972123205
775,MCG,11,0.048594757690461184,0.35012665474621996,0.0767813267813267,0.27829422583643815,0.17914656084725844
776,INFINITE BRIDGE,29,0.0760068796318428,0.4521030063659774,0.0767813267813267,0.0,0.17758957513720353
777,CasGames,13,0.07652533145522536,0.3725531290893561,0.0767813267813267,0.10348277725388338,0.16942848668048355
778,Dystopian Edge Publishing,10,0.1522031056202688,0.3329124579124579,0.0767813267813267,0.0,0.16850108969709676
779,3000AD,11,0.17867783561747,0.2380608761640644,0.1609336609336609,0.0,0.166142237502066
780,cBlck,16,0.11006583388985208,0.36044936703637687,0.0767813267813267,0.0,0.1620141173286266
781,Kedexa,33,0.030496358868303305,0.3983717040535222,0.0767813267813267,0.07551074928185542,0.15686811456850644
782,EJRGames,10,0.08269836266632989,0.3564423637750409,0.0767813267813267,0.0,0.15123340142199304
783,DIG Publishing,52,0.03466079475530808,0.4059152262162509,0.0767813267813267,0.0,0.14926211138549844
784,Sinnera,24,0.0298487873054824,0.40708166255041256,0.0767813267813267,0.0,0.14792783967830794
785,Astero,12,0.03945795053743444,0.3319580610021786,0.0767813267813267,0.0,0.12875396634502098
786,SunshineOvercast,12,0.0298487873054824,0.3234265686951109,0.0767813267813267,0.0,0.12283131152171745
787,Fury Games Production,13,0.05050049775261756,0.2968960084344699,0.0767813267813267,0.0,0.12210024210002246
788,Metal Fox,23,0.05528678025184086,0.2860890406391462,0.0767813267813267,0.0,0.1205333506361535
789,JY,11,0.0298487873054824,0.2940474583895636,0.0767813267813267,0.0,0.11401757843005327
790,Pix Arts,16,0.05097859142833919,0.208123754552326,0.0767813267813267,0.09482893110003723,0.10986023838688744
,ALPHY,12,0.03329564220687902,,0.0767813267813267,0.0,
,Anima Games,10,0.08719770526287209,,0.3255528255528255,0.5919867933001117,
,Bennaction,14,0.04730920857119131,,0.0767813267813267,0.0,
,Casual Arts,39,0.03621586612193208,,0.4557739557739558,0.41827158800002806,
,Click on things together,10,0.0298487873054824,,0.0767813267813267,0.798325516910148,
,Dinosaur workshop,11,0.07583288525032905,,0.304054054054054,0.8055220682000604,
,Encore Software LLC,10,0.0298487873054824,,0.6461916461916462,0.0,
,Gaming Factory S.A.,14,0.0952965838733979,,0.4914004914004914,0.0,
,HUNTERS,21,0.045919968822909746,,0.0767813267813267,0.14800706314284306,
,Inoa Games,12,0.0298487873054824,,0.0767813267813267,0.812142253641152,
,Kedronic UAB,10,0.07715799587667373,,0.6191646191646192,0.0,
,LH Games Limited,11,0.0298487873054824,,0.0767813267813267,0.35129547395285654,
,LoadUpGames.com,22,0.08982557126622792,,0.0767813267813267,0.39991023018179006,
,Michael Richard Lannon,14,0.08611226985516443,,0.0767813267813267,0.7264279679268663,
,OG Games,13,0.07140024973117641,,0.0767813267813267,0.8182715880000281,
,Paul Connor,17,0.09141563405403721,,0.0767813267813267,0.220540215141251,
,Pixel After Pixel,10,0.0298487873054824,,0.3255528255528255,0.11732893110003724,
,Pokies4fun,11,0.0298487873054824,,0.0767813267813267,0.35129547395285654,
,Queen's Court,13,0.06051784126742632,,0.0767813267813267,0.7659884074873059,
,QuickBobber,37,0.0298487873054824,,0.0767813267813267,0.0,
,Schwan OG,10,0.0298487873054824,,0.3255528255528255,0.798325516910148,
,Soomka Games,11,0.02784550994812244,,0.0767813267813267,0.5538049751182936,
,SupaGames,13,0.10013798671382822,,0.0767813267813267,0.0,
,magnussoft,52,0.05212121602101699,,0.4496314496314496,0.5131771255516961,
