publisher,owners_mid,owners_mid_scaled,language_count,language_count_scaled,review_score,concurrent_users,engagement_ratio,total_games_count,recent_games_count,recent_games_ratio
Jumping Llamas UG (haftungsbeschränkt),10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Jumping Pound Games,35000,10.4631319115,1,0.6931471806,0,0,0,1,0,0
Jumping Ram,85000,11.3504183001,8,2.1972245773,0.6666666667,0,0,2,1,0.5
Jumpmen Gaming,20000,9.9035375513,27,3.3322045102,0.6296296296,0,0,2,0,0
Jumpmen Gaming LLC,10000,9.210440367,27,3.3322045102,0,0,0,1,0,0
JumpPadGames,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Jumpship,75000,11.2252567258,22,3.1354942159,0.5555555556,9,0.00012,1,0,0
JumpStick,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
Jumpy Unit,10000,9.210440367,12,2.5649493575,0.5555555556,0,0,1,1,1
Jun Takahashi,10000,9.210440367,4,1.6094379124,0.6666666667,14,0.0014,1,0,0
Jun Zhao,20000,9.9035375513,2,1.0986122887,0.7777777778,1,0.00005,2,0,0
Junaid Javed,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
junao,70000,11.1562648066,2,1.0986122887,0,1,0.0000142857,7,7,1
Junction Games,35000,10.4631319115,1,0.6931471806,0,0,0,1,0,0
Jundroo,1260000,14.0466230726,1,0.6931471806,0.8888888889,154,0.0001222222,4,1,0.25
June,75000,11.2252567258,3,1.3862943611,0,0,0,1,0,0
June Studio,35000,10.4631319115,2,1.0986122887,0.7777777778,0,0,1,0,0
JuneMoon Games,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
JUNGLE,20000,9.9035375513,1,0.6931471806,0.4882154882,1,0.00005,2,0,0
Jungle Games,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Jungle House,10000,9.210440367,2,1.0986122887,0.8888888889,1,0.0001,1,1,1
Jungwoo Yom,30000,10.3089859934,1,0.6931471806,0,0,0,3,2,0.6666666667
Junhao,10000,9.210440367,2,1.0986122887,0,0,0,1,0,0
Junior Mitil,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Juniper GmbH,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Junitre Works,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Junjo,10000,9.210440367,2,1.0986122887,0.7777777778,0,0,1,0,0
Junk Sphere Games,10000,9.210440367,26,3.295836866,0,0,0,1,1,1
Junkfish Limited,470000,13.0604901013,10,2.3978952728,0.8204668293,29,0.0000617021,4,1,0.25
JunkGameStudio,10000,9.210440367,2,1.0986122887,0.5555555556,0,0,1,0,0
Junkhive,10000,9.210440367,1,0.6931471806,0.8888888889,0,0,1,0,0
Junky Helmets,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Junkyard Media,35000,10.4631319115,5,1.7917594692,0.5555555556,0,0,1,0,0
Junkyard Sheriff,10000,9.210440367,11,2.4849066498,0,0,0,1,0,0
Junla Games,30000,10.3089859934,3,1.3862943611,0.6477987421,0,0,3,0,0
Junmanyee,10000,9.210440367,2,1.0986122887,0,0,0,1,0,0
Juno Morrow,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Junseok Oh,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Junyi Liu,10000,9.210440367,1,0.6931471806,0.6666666667,0,0,1,0,0
JunYueGame,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
junzhu,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
Jupiter,10000,9.210440367,2,1.0986122887,0,0,0,1,0,0
Jupiter Corporation,20000,9.9035375513,10,2.3978952728,0.8842006564,24,0.0012,2,2,1
Jupiter Lighthouse Games,20000,9.9035375513,1,0.6931471806,0.6885245902,1,0.00005,2,0,0
Jupitron,10000,9.210440367,2,1.0986122887,0.7777777778,0,0,1,1,1
Jura Ex Alto,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Jurax Games,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,1,1
Juri Schupilo,55000,10.9151066459,1,0.6931471806,0.7291666667,0,0,3,0,0
Just a Formality LLC,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Just a Game,35000,10.4631319115,2,1.0986122887,0.4444444444,0,0,1,0,0
Just A Little Challenge,10000,9.210440367,9,2.302585093,0,0,0,1,1,1
Just Don't Games,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Just Fly Team,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Just For Fun,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
just for fun,10000,9.210440367,2,1.0986122887,0.5555555556,1,0.0001,1,1,1
Just Games Co.,10000,9.210440367,1,0.6931471806,0.6666666667,0,0,1,0,0
Just Games Ltd,20000,9.9035375513,1,0.6931471806,0,0,0,2,0,0
Just L Studio,20000,9.9035375513,9,2.302585093,0.6091954023,0,0,2,1,0.5
Just Making Games,30000,10.3089859934,2,1.0986122887,0.6637992832,0,0,3,0,0
Just One More Minute,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Just Sauce Studio,170000,12.0435595984,1,0.6931471806,0.8671308384,4,0.0000235294,4,1,0.25
Just Two ltd.,10000,9.210440367,2,1.0986122887,0.8888888889,0,0,1,0,0
Just Us Games,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
justalexi,10000,9.210440367,2,1.0986122887,0,0,0,1,0,0
JustAnotherIndie,10000,9.210440367,2,1.0986122887,0,2,0.0002,1,1,1
justblack,75000,11.2252567258,1,0.6931471806,0,0,0,1,0,0
JUSTCAMH,20000,9.9035375513,1,0.6931471806,0,0,0,2,0,0
JustCuzGaming,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Justdan International Co.,45000,10.7144399907,6,1.9459101491,0.8888888889,0,0,2,1,0.5
JustE Publishing,30000,10.3089859934,2,1.0986122887,0.5774533658,0,0,3,0,0
JustForward,20000,9.9035375513,1,0.6931471806,0.5555555556,0,0,2,0,0
Justicat Games,10000,9.210440367,2,1.0986122887,0,0,0,1,0,0
JusticePartner Narka,35000,10.4631319115,1,0.6931471806,0,0,0,1,0,0
JusticePartnerNarKa,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Justin Admaja,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Justin Arnold,45000,10.7144399907,9,2.302585093,0.8888888889,15,0.0003333333,2,0,0
Justin Foley,10000,9.210440367,1,0.6931471806,0.5555555556,0,0,1,0,0
Justin Fox Media,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
Justin Freeman,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Justin Gourley,75000,11.2252567258,1,0.6931471806,0.7777777778,0,0,1,1,1
Justin Jackson,10000,9.210440367,1,0.6931471806,0.6666666667,0,0,1,0,0
Justin Jimmo,20000,9.9035375513,1,0.6931471806,0.4444444444,0,0,2,0,0
Justin Jones,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,1,1
Justin K. Touchstone,35000,10.4631319115,1,0.6931471806,0,0,0,1,0,0
Justin M.,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Justin Proulx,70000,11.1562648066,1,0.6931471806,0,0,0,2,1,0.5
Justin Sawchuk,10000,9.210440367,1,0.6931471806,0.5555555556,0,0,1,0,0
Justin sawchuk,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Justin Sennema,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
Justin To,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Justin Varghese,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
Justin Whitchurch,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,1,1
Justinian,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
justLukass,20000,9.9035375513,7,2.0794415417,0,0,0,2,0,0
JustMakeGames,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,1,1
JustPlayNow,45000,10.7144399907,1,0.6931471806,0.5555555556,0,0,2,0,0
JustTomcuk,65000,11.0821579334,2,1.0986122887,0.7264038232,1,0.0000153846,4,4,1
JustUsGameLab,35000,10.4631319115,5,1.7917594692,0.5555555556,2,0.0000571429,1,0,0
JustusGames,10000,9.210440367,5,1.7917594692,0,0,0,1,1,1
JustWall Games,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
JustWall Wirehead Games,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
JuTek Pixel,45000,10.7144399907,4,1.6094379124,0.8630858346,2,0.0000444444,2,2,1
Juuso Nousiainen,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
Juvty Worlds,480000,13.0815434662,16,2.8332133441,0.5555555556,82,0.0001708333,5,1,0.2
Juvty Worlds Ltd.,40000,10.5966597328,3,1.3862943611,0,0,0,4,0,0
Jw,10000,9.210440367,2,1.0986122887,0,0,0,1,0,0
JW,10000,9.210440367,1,0.6931471806,0.5555555556,0,0,1,0,0
jwiggs,10000,9.210440367,1,0.6931471806,0.8888888889,1,0.0001,1,1,1
Jwiky,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
JX Games,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,1,1
JXTD,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
JY,110000,11.6082447356,1,0.6931471806,0.3146067416,0,0,11,0,0
Jyamma Games,35000,10.4631319115,13,2.6390573296,0.5555555556,97,0.0027714286,1,1,1
JYS,10000,9.210440367,10,2.3978952728,0,1,0.0001,1,1,1
JZHacker,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
JZPS Games,10000,9.210440367,2,1.0986122887,0.8888888889,0,0,1,1,1
Jérémie Bertrand,10000,9.210440367,2,1.0986122887,0,0,0,1,0,0
Jérémy Entressangle,30000,10.3089859934,8,2.1972245773,0.8599033816,1,0.0000333333,3,1,0.3333333333
Jérémy Zurcher,10000,9.210440367,1,0.6931471806,0,1,0.0001,1,0,0
Jérôme Braëms,20000,9.9035375513,1,0.6931471806,0,0,0,2,0,0
Jöbstl S.,10000,9.210440367,1,0.6931471806,0.6666666667,0,0,1,0,0
Jötunn Games,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
Jürgen Hoffmann,10000,9.210440367,2,1.0986122887,0.7777777778,1,0.0001,1,0,0
Jānis Circenis,20000,9.9035375513,1,0.6931471806,0.4444444444,0,0,2,0,0
K,10000,9.210440367,1,0.6931471806,0.5555555556,0,0,1,0,0
K App.,30000,10.3089859934,7,2.0794415417,0.687416332,0,0,3,1,0.3333333333
K Bros Games,1205000,14.0019909548,8,2.1972245773,0.8337589423,5,0.0000041494,8,0,0
K Bros Inc,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
K Monkey,45000,10.7144399907,1,0.6931471806,0.6666666667,0,0,2,0,0
K Publishing,35000,10.4631319115,4,1.6094379124,0.6666666667,1,0.0000285714,1,0,0
K&amp;K Interactive,10000,9.210440367,2,1.0986122887,0.5555555556,0,0,1,0,0
K'ath /\ Ga'an,10000,9.210440367,3,1.3862943611,0,0,0,1,1,1
K-Games,10000,9.210440367,1,0.6931471806,0.5555555556,0,0,1,0,0
K-land Games,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
K. Lund,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
k.Song Tan,20000,9.9035375513,1,0.6931471806,0.7965367965,0,0,2,0,0
k148,10000,9.210440367,3,1.3862943611,0,0,0,1,0,0
k148 Game Studio,55000,10.9151066459,8,2.1972245773,0.6323809524,0,0,3,0,0
k148 Game Studios,10000,9.210440367,3,1.3862943611,0,0,0,1,0,0
K1Software,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
K26 Games,10000,9.210440367,2,1.0986122887,0.7777777778,1,0.0001,1,0,0
K2M Games,10000,9.210440367,2,1.0986122887,0,0,0,1,1,1
K3I,20000,9.9035375513,2,1.0986122887,0,0,0,2,0,0
K5 Factory GmbH,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
K84,10000,9.210440367,2,1.0986122887,0.5555555556,2,0.0002,1,1,1
Ka Hin Yuen,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
KA*IN WORKS,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Kaan Alpar,10000,9.210440367,3,1.3862943611,0.7777777778,0,0,1,0,0
Kaan Bukusoglu,70000,11.1562648066,1,0.6931471806,0.6625514403,0,0,2,0,0
Kaan Köse,10000,9.210440367,1,0.6931471806,0.5555555556,0,0,1,0,0
Kaan Soral,10000,9.210440367,1,0.6931471806,0.8888888889,1,0.0001,1,0,0
Kaan Özgül,30000,10.3089859934,1,0.6931471806,0.7777777778,0,0,3,2,0.6666666667
Kabam Games,350000,12.7656912906,13,2.6390573296,0.6666666667,4502,0.0128628571,1,0,0
Kabertek,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
KABloom Interactive,75000,11.2252567258,1,0.6931471806,0.5555555556,2,0.0000266667,1,0,0
kabocha renga,10000,9.210440367,2,1.0986122887,0,0,0,1,1,1
kabuff.co,10000,9.210440367,2,1.0986122887,0.6666666667,0,0,1,0,0
Kabuk Games,45000,10.7144399907,3,1.3862943611,0.6802557954,0,0,2,0,0
Kacper Soroka,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Kacper Stasiełuk,750000,13.5278298188,2,1.0986122887,0.5555555556,0,0,1,0,0
Kadath studio,20000,9.9035375513,2,1.0986122887,0,0,0,2,0,0
KadinsGamingLounge,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Kadir Demiroğlu,10000,9.210440367,1,0.6931471806,0.5555555556,0,0,1,0,0
KADOKAWA CORPORATION,20000,9.9035375513,10,2.3978952728,0.5555555556,2,0.0001,2,1,0.5
Kadragon,165000,12.0137068135,1,0.6931471806,0.5739846126,2,0.0000121212,14,4,0.2857142857
kadragon,35000,10.4631319115,1,0.6931471806,0.5555555556,0,0,1,0,0
Kadykov Denis,35000,10.4631319115,1,0.6931471806,0,0,0,1,0,0
Kaede Studio,10000,9.210440367,5,1.7917594692,0,0,0,1,1,1
Kaesers Studios,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Kafocado,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
KagariSoft,20000,9.9035375513,3,1.3862943611,0,1,0.00005,2,1,0.5
Kagawa-Ken-Game-1hour,10000,9.210440367,15,2.7725887222,0,0,0,1,0,0
Kagi-zu-MEGA,20000,9.9035375513,1,0.6931471806,0.7777777778,0,0,2,0,0
Kagura Games,7005000,15.7621348805,22,3.1354942159,0.8637701877,2046,0.0002920771,154,57,0.3701298701
Kahjoo Studio,20000,9.9035375513,1,0.6931471806,0,1,0.00005,2,0,0
Kahvigames,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,1,1
Kai Ruma Games,10000,9.210440367,1,0.6931471806,0.6666666667,0,0,1,0,0
Kai Zou,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
KAI's CAT,10000,9.210440367,2,1.0986122887,0,0,0,1,1,1
Kaia Studios,10000,9.210440367,7,2.0794415417,0.8888888889,0,0,1,0,0
KAICHIH Games,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Kaida Studios,10000,9.210440367,1,0.6931471806,0.5555555556,0,0,1,0,0
Kaiden Howard,10000,9.210440367,1,0.6931471806,0.7777777778,1,0.0001,1,1,1
Kaiden Mastel,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
kaierd,10000,9.210440367,4,1.6094379124,0.4444444444,0,0,1,1,1
Kaigan Games OÜ,425000,12.9598468008,2,1.0986122887,0.8888888889,9,0.0000211765,2,0,0
Kaiju Sushi,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
KAIJYU-09,195000,12.1807599657,10,2.3978952728,0.971478829,8,0.0000410256,3,1,0.3333333333
Kaikalii,10000,9.210440367,3,1.3862943611,0.8888888889,0,0,1,0,0
Kaili Gong,10000,9.210440367,2,1.0986122887,0,0,0,1,0,0
KaimakiGames,10000,9.210440367,1,0.6931471806,0,1,0.0001,1,1,1
Kaimaro,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Kaine Simpkins,75000,11.2252567258,1,0.6931471806,0.7777777778,0,0,1,0,0
Kaio Meris,85000,11.3504183001,5,1.7917594692,0.8849525854,5,0.0000588235,2,0,0
KAIRA Deepware,20000,9.9035375513,1,0.6931471806,0.4589371981,2,0.0001,2,1,0.5
KAIRI SOFT,10000,9.210440367,4,1.6094379124,0.8888888889,2,0.0002,1,0,0
Kairos Games LLC,10000,9.210440367,1,0.6931471806,0.7777777778,1,0.0001,1,1,1
Kairoscope,70000,11.1562648066,1,0.6931471806,0.6274509804,0,0,2,0,0
Kairosoft Co.,945000,13.7589412647,15,2.7725887222,0.863328246,594,0.0006285714,54,22,0.4074074074
kais halabi,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
KaiserGames,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,1,1
Kaishan,75000,11.2252567258,1,0.6931471806,0.8888888889,1,0.0000133333,1,1,1
Kaisouroku Games,20000,9.9035375513,1,0.6931471806,0,0,0,2,0,0
Kaister,10000,9.210440367,1,0.6931471806,0.7777777778,3,0.0003,1,1,1
Kaitara Games,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Kaitec Games,10000,9.210440367,1,0.6931471806,0.8888888889,0,0,1,0,0
Kaizaki,10000,9.210440367,3,1.3862943611,0.6666666667,0,0,1,0,0
Kajaani University of Applied Sciences,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Kajak Games,280000,12.5425484536,1,0.6931471806,0.6047008547,0,0,14,0,0
Kajetan Andrzejak,10000,9.210440367,8,2.1972245773,0.7777777778,0,0,1,0,0
Kajoo Games,10000,9.210440367,9,2.302585093,0.6666666667,0,0,1,1,1
Kaka Ku Games Inc.,10000,9.210440367,3,1.3862943611,0.5555555556,0,0,1,0,0
Kakadooka,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Kakao Games,75000,11.2252567258,10,2.3978952728,0.5555555556,3,0.00004,1,0,0
Kakao Games Corp.,10000,9.210440367,8,2.1972245773,0.5555555556,0,0,1,0,0
Kakao Games Europe B.V.,20000,9.9035375513,4,1.6094379124,0.7829158638,0,0,2,0,0
KAKAOS,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,1,1
KakaoVX,10000,9.210440367,9,2.302585093,0,0,0,1,1,1
Kakehashi Games,10000,9.210440367,4,1.6094379124,0.8888888889,2,0.0002,1,1,1
kakeia,20000,9.9035375513,10,2.3978952728,0,0,0,2,2,1
Kaká Gamer & Dev,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
Kalashot,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
Kaleb Wassa,75000,11.2252567258,1,0.6931471806,0.6666666667,0,0,1,0,0
Kaleido,55000,10.9151066459,3,1.3862943611,0.5579710145,0,0,3,2,0.6666666667
KaleidoGames,85000,11.3504183001,11,2.4849066498,0.8598090278,0,0,6,1,0.1666666667
Kalet,10000,9.210440367,5,1.7917594692,0,0,0,1,1,1
Kaleyj,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,1,1
Kali Studio,10000,9.210440367,9,2.302585093,0,0,0,1,1,1
Kalin Petkov,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Kalinka,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Kalopsita Games,10000,9.210440367,2,1.0986122887,0,0,0,1,0,0
Kalvarez A. Party,160000,11.9829353442,17,2.8903717579,0.8888888889,6,0.0000375,2,0,0
Kalvin Goodlow,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Kalvis,20000,9.9035375513,1,0.6931471806,0,0,0,2,0,0
Kalypso Media,6545000,15.6942121101,19,2.9957322736,0.819857713,2406,0.0003676089,17,4,0.2352941176
Kalypso Media Digital,16915000,16.6437114193,14,2.7080502011,0.7204187861,885,0.0000523204,57,0,0
KAM Development,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
KAMAi MEDIA,10000,9.210440367,1,0.6931471806,0.6666666667,0,0,1,0,0
KameGames,30000,10.3089859934,8,2.1972245773,0.3492063492,0,0,3,3,1
Kamegiwa,10000,9.210440367,2,1.0986122887,0,0,0,1,1,1
Kamen Yamada,10000,9.210440367,3,1.3862943611,0.6666666667,2,0.0002,1,1,1
KAMGAM e.U.,10000,9.210440367,7,2.0794415417,0,0,0,1,0,0
Kami on Game,10000,9.210440367,2,1.0986122887,0,0,0,1,0,0
Kami Ventures AB,10000,9.210440367,1,0.6931471806,0.5555555556,0,0,1,1,1
Kami.Pimp.,20000,9.9035375513,3,1.3862943611,0.4912280702,0,0,2,2,1
KamiEna,35000,10.4631319115,1,0.6931471806,0.8888888889,0,0,1,0,0
Kamil Graca,10000,9.210440367,6,1.9459101491,0,0,0,1,1,1
Kamil Rams,10000,9.210440367,2,1.0986122887,0,0,0,1,0,0
Kamilsky Games,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Kamina Dimension,110000,11.6082447356,4,1.6094379124,0.7319946452,1,0.0000090909,2,0,0
Kamina Dimension Ltd,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Kaminariya,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
KaminGames,10000,9.210440367,2,1.0986122887,0,0,0,1,0,0
Kamit Games,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
KAMITSUBAKI STUDIO,45000,10.7144399907,5,1.7917594692,0.5885487528,49,0.0010888889,2,2,1
Kamo Studio,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Kamotachi,10000,9.210440367,3,1.3862943611,0.8888888889,0,0,1,1,1
Kampai Studio,10000,9.210440367,8,2.1972245773,0,0,0,1,0,0
kamti,30000,10.3089859934,8,2.1972245773,0.7784019975,9,0.0003,3,1,0.3333333333
Kamyker,10000,9.210440367,1,0.6931471806,0.8888888889,2,0.0002,1,0,0
Kan,10000,9.210440367,2,1.0986122887,0,0,0,1,1,1
kan.kikuchi,125000,11.7360770163,29,3.4011973817,0.7557513461,1,0.000008,6,1,0.1666666667
KANAME.co,10000,9.210440367,3,1.3862943611,0,0,0,1,0,0
KanapaGames,85000,11.3504183001,1,0.6931471806,0.4320987654,0,0,2,0,0
Kanapper,10000,9.210440367,5,1.7917594692,0,0,0,1,0,0
Kanashi Studio,10000,9.210440367,16,2.8332133441,0.5555555556,0,0,1,1,1
Kanda Technologies Inc.,20000,9.9035375513,2,1.0986122887,0.8888888889,1,0.00005,2,0,0
KandH,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Kane Entertainment,35000,10.4631319115,12,2.5649493575,0,0,0,1,1,1
KANEGON GAMES,20000,9.9035375513,2,1.0986122887,0.5555555556,0,0,2,2,1
Kaneva LLC,35000,10.4631319115,1,0.6931471806,0.5555555556,0,0,1,0,0
Kangaroo Games,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
Kangaroo Standard,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
kangawallapuss,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
Kanipro Games,10000,9.210440367,5,1.7917594692,0.7777777778,1,0.0001,1,1,1
KANITABETAI,10000,9.210440367,2,1.0986122887,0,0,0,1,0,0
KANNADE,10000,9.210440367,2,1.0986122887,0.5555555556,0,0,1,1,1
Kanolio Ventures Ltd,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
Kanonix,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Kanosi,10000,9.210440367,2,1.0986122887,0,0,0,1,1,1
Kanselsprot Entertainment,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
kantal collective,20000,9.9035375513,1,0.6931471806,0.6873156342,0,0,2,1,0.5
Kanuni Games OYUN YAZILIM VE PAZARLAMA Ticaret Limited Sirketi,20000,9.9035375513,5,1.7917594692,0,0,0,2,1,0.5
Kaoto Games,10000,9.210440367,1,0.6931471806,0.5555555556,1,0.0001,1,1,1
KAPA,10000,9.210440367,1,0.6931471806,0.6666666667,2,0.0002,1,0,0
KaPa ENT,20000,9.9035375513,1,0.6931471806,0,0,0,2,0,0
Kapi Kapi Games,10000,9.210440367,10,2.3978952728,0,0,0,1,0,0
Kapitan,35000,10.4631319115,2,1.0986122887,0.5555555556,0,0,1,0,0
KapitanMateo,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,1,1
Kappa Bits,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
KappCan,10000,9.210440367,1,0.6931471806,0,1,0.0001,1,0,0
KAR Games,10000,9.210440367,1,0.6931471806,0.6666666667,0,0,1,1,1
KARA,30000,10.3089859934,4,1.6094379124,0,0,0,3,0,0
Kara Sokra,10000,9.210440367,13,2.6390573296,0.7777777778,0,0,1,0,0
Kara Stone,30000,10.3089859934,1,0.6931471806,0.7777777778,0,0,3,0,0
Karabas_Studio,20000,9.9035375513,1,0.6931471806,0.3137254902,0,0,2,0,0
Karahan,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,1,1
Karai,10000,9.210440367,2,1.0986122887,0,0,0,1,0,0
karaki_dev,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Karaman Games,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Karaokulta Games,10000,9.210440367,1,0.6931471806,0.6666666667,0,0,1,0,0
KarashiRenkon Hobbies,10000,9.210440367,2,1.0986122887,0.7777777778,0,0,1,1,1
Karat Studios,150000,11.9183972397,1,0.6931471806,0,0,0,1,1,1
Karate Goose Studio,10000,9.210440367,12,2.5649493575,0.6666666667,3,0.0003,1,1,1
Karatkuro,20000,9.9035375513,1,0.6931471806,0,0,0,2,0,0
Karbeyaz Game,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Kardfy Studios,10000,9.210440367,2,1.0986122887,0.4444444444,0,0,1,0,0
Karel Hladky,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Karge Software,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Karin Bell,10000,9.210440367,4,1.6094379124,0.7777777778,0,0,1,1,1
Karioka Works,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,1,1
KarjaSoft,10000,9.210440367,1,0.6931471806,0,1,0.0001,1,0,0
Karl @ Automoji,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
karl brown,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
Karl Brown,20000,9.9035375513,1,0.6931471806,0,0,0,2,1,0.5
Karl John Goebel,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Karl Wenzel,75000,11.2252567258,2,1.0986122887,0,0,0,1,0,0
Karl Zylinski,10000,9.210440367,1,0.6931471806,0.8888888889,0,0,1,1,1
KARL'S LIGHT,10000,9.210440367,1,0.6931471806,0.7777777778,0,0,1,0,0
KarlFellOffTheCliff,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Karlis Purens,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Karlo Pavlovic,10000,9.210440367,1,0.6931471806,0,0,0,1,0,0
KarloKnows,10000,9.210440367,1,0.6931471806,0,0,0,1,1,1
Karma Play Limited,10000,9.210440367,28,3.36729583,0,0,0,1,1,1
Karman Interactive,10000,9.210440367,1,0.6931471806,0.6666666667,0,0,1,0,0
Karmapstudio,10000,9.210440367,26,3.295836866,0.6666666667,0,0,1,1,1
Karnage Gaming,150000,11.9183972397,1,0.6931471806,0.4444444444,0,0,1,0,0
Karolis Dikcius,55000,10.9151066459,1,0.6931471806,0.6027777778,0,0,3,1,0.3333333333
Karosu-Maker,45000,10.7144399907,2,1.0986122887,0.8541136556,0,0,2,0,0
